step,epoch,word,n_occurrences,mean_nll,sum_nll
1,0.00035561877667140827,a,50,12.364194,618.209679
1,0.00035561877667140827,about,50,10.922078,546.103877
1,0.00035561877667140827,above,50,11.182325,559.116228
1,0.00035561877667140827,after,50,10.732496,536.624785
1,0.00035561877667140827,airplane,50,11.200142,560.007107
1,0.00035561877667140827,all,50,11.051096,552.554786
1,0.00035561877667140827,alligator,50,11.335104,566.755217
1,0.00035561877667140827,am,50,11.541997,577.099844
1,0.00035561877667140827,and,50,9.779294,488.964681
1,0.00035561877667140827,animal,50,11.423448,571.172386
1,0.00035561877667140827,ankle,5,11.210415,56.052076
1,0.00035561877667140827,another,50,11.516030,575.801509
1,0.00035561877667140827,any,50,10.795626,539.781293
1,0.00035561877667140827,apple,50,10.272581,513.629070
1,0.00035561877667140827,are,50,10.256231,512.811555
1,0.00035561877667140827,arm,50,10.514508,525.725386
1,0.00035561877667140827,around,50,10.961473,548.073641
1,0.00035561877667140827,asleep,50,11.243029,562.151466
1,0.00035561877667140827,at,50,11.209303,560.465129
1,0.00035561877667140827,aunt,42,11.366676,477.400377
1,0.00035561877667140827,awake,50,10.903312,545.165603
1,0.00035561877667140827,away,50,10.879320,543.965991
1,0.00035561877667140827,baby,50,11.063599,553.179947
1,0.00035561877667140827,babysitter,11,11.011296,121.124253
1,0.00035561877667140827,back,50,11.058277,552.913858
1,0.00035561877667140827,backyard,19,10.862281,206.383345
1,0.00035561877667140827,bad,50,11.308008,565.400378
1,0.00035561877667140827,ball,50,11.467999,573.399953
1,0.00035561877667140827,balloon,50,10.680726,534.036306
1,0.00035561877667140827,banana,50,10.703931,535.196561
1,0.00035561877667140827,basement,26,11.496397,298.906329
1,0.00035561877667140827,basket,50,10.329139,516.456950
1,0.00035561877667140827,bat,50,11.093440,554.671975
1,0.00035561877667140827,bath,50,10.498970,524.948483
1,0.00035561877667140827,bathroom,50,10.452994,522.649688
1,0.00035561877667140827,bathtub,31,11.760746,364.583134
1,0.00035561877667140827,be,50,12.569547,628.477341
1,0.00035561877667140827,beach,50,10.449245,522.462268
1,0.00035561877667140827,beads,50,11.057927,552.896330
1,0.00035561877667140827,beans,50,11.326636,566.331808
1,0.00035561877667140827,bear,50,11.156866,557.843301
1,0.00035561877667140827,because,50,11.452124,572.606186
1,0.00035561877667140827,bed,50,11.061313,553.065625
1,0.00035561877667140827,bedroom,50,10.554422,527.721121
1,0.00035561877667140827,bee,50,10.580854,529.042709
1,0.00035561877667140827,before,50,10.378184,518.909176
1,0.00035561877667140827,behind,50,11.407703,570.385174
1,0.00035561877667140827,belly,50,11.983399,599.169936
1,0.00035561877667140827,belt,50,11.061937,553.096828
1,0.00035561877667140827,bench,50,11.276753,563.837653
1,0.00035561877667140827,beside,50,10.398902,519.945125
1,0.00035561877667140827,better,50,10.730799,536.539945
1,0.00035561877667140827,bib,50,11.602296,580.114776
1,0.00035561877667140827,bicycle,50,10.667824,533.391210
1,0.00035561877667140827,big,50,11.031815,551.590737
1,0.00035561877667140827,bird,50,10.367117,518.355844
1,0.00035561877667140827,bite,50,10.528197,526.409859
1,0.00035561877667140827,black,50,11.736899,586.844972
1,0.00035561877667140827,blanket,50,11.450181,572.509048
1,0.00035561877667140827,block,50,10.677358,533.867914
1,0.00035561877667140827,blow,50,11.490426,574.521281
1,0.00035561877667140827,blue,50,10.130917,506.545848
1,0.00035561877667140827,boat,50,11.168504,558.425177
1,0.00035561877667140827,book,50,10.281292,514.064610
1,0.00035561877667140827,boots,50,11.326056,566.302808
1,0.00035561877667140827,bottle,50,10.643218,532.160914
1,0.00035561877667140827,bowl,50,11.631894,581.594712
1,0.00035561877667140827,box,50,11.924432,596.221599
1,0.00035561877667140827,boy,50,11.467832,573.391624
1,0.00035561877667140827,bread,50,11.224973,561.248666
1,0.00035561877667140827,break,50,12.062551,603.127546
1,0.00035561877667140827,breakfast,50,11.224102,561.205118
1,0.00035561877667140827,bring,50,11.927776,596.388799
1,0.00035561877667140827,broken,50,10.973841,548.692039
1,0.00035561877667140827,broom,50,11.146548,557.327398
1,0.00035561877667140827,brother,50,10.427890,521.394501
1,0.00035561877667140827,brown,50,11.413010,570.650481
1,0.00035561877667140827,brush,50,11.502876,575.143783
1,0.00035561877667140827,bubbles,50,11.189412,559.470591
1,0.00035561877667140827,bucket,50,10.596403,529.820127
1,0.00035561877667140827,bug,50,9.857085,492.854235
1,0.00035561877667140827,build,50,11.062391,553.119562
1,0.00035561877667140827,bump,50,10.759175,537.958762
