step,epoch,word,n_occurrences,mean_nll,sum_nll
1,0.00847457627118644,a,50,12.266268,613.313414
1,0.00847457627118644,about,50,10.958717,547.935827
1,0.00847457627118644,above,50,11.312512,565.625578
1,0.00847457627118644,after,50,10.743177,537.158852
1,0.00847457627118644,airplane,50,11.144141,557.207048
1,0.00847457627118644,all,50,11.054813,552.740664
1,0.00847457627118644,alligator,50,11.474778,573.738917
1,0.00847457627118644,am,50,11.407225,570.361237
1,0.00847457627118644,and,50,9.733590,486.679516
1,0.00847457627118644,animal,50,11.418044,570.902182
1,0.00847457627118644,ankle,5,11.115123,55.575617
1,0.00847457627118644,another,50,11.569549,578.477454
1,0.00847457627118644,any,50,10.615622,530.781081
1,0.00847457627118644,apple,50,10.336291,516.814569
1,0.00847457627118644,are,50,10.426555,521.327751
1,0.00847457627118644,arm,50,10.638289,531.914454
1,0.00847457627118644,around,50,11.254053,562.702634
1,0.00847457627118644,asleep,50,11.230458,561.522893
1,0.00847457627118644,at,50,11.353035,567.651772
1,0.00847457627118644,aunt,42,11.483353,482.300811
1,0.00847457627118644,awake,50,10.976460,548.823025
1,0.00847457627118644,away,50,10.992174,549.608703
1,0.00847457627118644,baby,50,11.021139,551.056935
1,0.00847457627118644,babysitter,11,11.022095,121.243049
1,0.00847457627118644,back,50,11.020398,551.019921
1,0.00847457627118644,backyard,19,10.923045,207.537855
1,0.00847457627118644,bad,50,11.323936,566.196816
1,0.00847457627118644,ball,50,11.360736,568.036823
1,0.00847457627118644,balloon,50,10.514458,525.722878
1,0.00847457627118644,banana,50,10.824391,541.219543
1,0.00847457627118644,basement,26,11.515859,299.412335
1,0.00847457627118644,basket,50,10.506636,525.331780
1,0.00847457627118644,bat,50,11.125423,556.271174
1,0.00847457627118644,bath,50,10.677082,533.854106
1,0.00847457627118644,bathroom,50,10.526908,526.345388
1,0.00847457627118644,bathtub,31,11.492092,356.254841
1,0.00847457627118644,be,50,12.546413,627.320640
1,0.00847457627118644,beach,50,10.429632,521.481582
1,0.00847457627118644,beads,50,11.054779,552.738937
1,0.00847457627118644,beans,50,11.471687,573.584343
1,0.00847457627118644,bear,50,11.047714,552.385715
1,0.00847457627118644,because,50,11.335209,566.760448
1,0.00847457627118644,bed,50,11.122469,556.123438
1,0.00847457627118644,bedroom,50,10.397791,519.889564
1,0.00847457627118644,bee,50,10.504230,525.211480
1,0.00847457627118644,before,50,10.432467,521.623358
1,0.00847457627118644,behind,50,11.328154,566.407701
1,0.00847457627118644,belly,50,12.006788,600.339390
1,0.00847457627118644,belt,50,11.270672,563.533605
1,0.00847457627118644,bench,50,11.136767,556.838354
1,0.00847457627118644,beside,50,10.256811,512.840570
1,0.00847457627118644,better,50,10.854776,542.738815
1,0.00847457627118644,bib,50,11.894808,594.740403
1,0.00847457627118644,bicycle,50,10.591221,529.561047
1,0.00847457627118644,big,50,11.117174,555.858724
1,0.00847457627118644,bird,50,10.504382,525.219093
1,0.00847457627118644,bite,50,10.310556,515.527798
1,0.00847457627118644,black,50,11.786751,589.337543
1,0.00847457627118644,blanket,50,11.641119,582.055968
1,0.00847457627118644,block,50,10.691274,534.563708
1,0.00847457627118644,blow,50,11.545965,577.298246
1,0.00847457627118644,blue,50,10.217180,510.858982
1,0.00847457627118644,boat,50,11.153264,557.663218
1,0.00847457627118644,book,50,10.350039,517.501927
1,0.00847457627118644,boots,50,11.497003,574.850174
1,0.00847457627118644,bottle,50,10.441316,522.065806
1,0.00847457627118644,bowl,50,11.714455,585.722730
1,0.00847457627118644,box,50,11.792530,589.626478
1,0.00847457627118644,boy,50,11.404396,570.219803
1,0.00847457627118644,bread,50,10.965587,548.279326
