step,epoch,word,n_occurrences,mean_nll,sum_nll
1,0.0005327650506126798,a,50,12.364673,618.233640
1,0.0005327650506126798,about,50,10.922283,546.114156
1,0.0005327650506126798,above,50,11.181752,559.087614
1,0.0005327650506126798,after,50,10.732691,536.634546
1,0.0005327650506126798,airplane,50,11.199561,559.978040
1,0.0005327650506126798,all,50,11.050932,552.546616
1,0.0005327650506126798,alligator,50,11.334989,566.749443
1,0.0005327650506126798,am,50,11.542305,577.115263
1,0.0005327650506126798,and,50,9.779609,488.980446
1,0.0005327650506126798,animal,50,11.423502,571.175076
1,0.0005327650506126798,ankle,5,11.209221,56.046103
1,0.0005327650506126798,another,50,11.516391,575.819567
1,0.0005327650506126798,any,50,10.795191,539.759563
1,0.0005327650506126798,apple,50,10.272636,513.631819
1,0.0005327650506126798,are,50,10.256472,512.823610
1,0.0005327650506126798,arm,50,10.514957,525.747862
1,0.0005327650506126798,around,50,10.961262,548.063076
1,0.0005327650506126798,asleep,50,11.243460,562.172990
1,0.0005327650506126798,at,50,11.209036,560.451791
1,0.0005327650506126798,aunt,42,11.366645,477.399073
1,0.0005327650506126798,awake,50,10.903235,545.161755
1,0.0005327650506126798,away,50,10.879388,543.969379
1,0.0005327650506126798,baby,50,11.063650,553.182519
1,0.0005327650506126798,babysitter,11,11.011712,121.128834
1,0.0005327650506126798,back,50,11.058300,552.915017
1,0.0005327650506126798,backyard,19,10.862306,206.383811
1,0.0005327650506126798,bad,50,11.308009,565.400459
1,0.0005327650506126798,ball,50,11.468033,573.401630
1,0.0005327650506126798,balloon,50,10.680623,534.031144
1,0.0005327650506126798,banana,50,10.704048,535.202413
1,0.0005327650506126798,basement,26,11.496355,298.905231
1,0.0005327650506126798,basket,50,10.329098,516.454913
1,0.0005327650506126798,bat,50,11.093615,554.680735
1,0.0005327650506126798,bath,50,10.498843,524.942132
1,0.0005327650506126798,bathroom,50,10.452810,522.640523
1,0.0005327650506126798,bathtub,31,11.760896,364.587770
1,0.0005327650506126798,be,50,12.570014,628.500690
1,0.0005327650506126798,beach,50,10.448941,522.447048
1,0.0005327650506126798,beads,50,11.057905,552.895246
1,0.0005327650506126798,beans,50,11.326717,566.335843
1,0.0005327650506126798,bear,50,11.157005,557.850227
1,0.0005327650506126798,because,50,11.452413,572.620638
1,0.0005327650506126798,bed,50,11.062103,553.105128
1,0.0005327650506126798,bedroom,50,10.554520,527.725980
1,0.0005327650506126798,bee,50,10.580685,529.034256
1,0.0005327650506126798,before,50,10.378604,518.930179
1,0.0005327650506126798,behind,50,11.407820,570.391001
1,0.0005327650506126798,belly,50,11.983896,599.194786
1,0.0005327650506126798,belt,50,11.061688,553.084425
1,0.0005327650506126798,bench,50,11.276545,563.827229
1,0.0005327650506126798,beside,50,10.398489,519.924442
1,0.0005327650506126798,better,50,10.730252,536.512588
1,0.0005327650506126798,bib,50,11.602736,580.136800
1,0.0005327650506126798,bicycle,50,10.667693,533.384637
1,0.0005327650506126798,big,50,11.031775,551.588746
1,0.0005327650506126798,bird,50,10.366930,518.346476
1,0.0005327650506126798,bite,50,10.527975,526.398762
1,0.0005327650506126798,black,50,11.737042,586.852085
1,0.0005327650506126798,blanket,50,11.449836,572.491794
1,0.0005327650506126798,block,50,10.677383,533.869160
1,0.0005327650506126798,blow,50,11.490471,574.523529
1,0.0005327650506126798,blue,50,10.130667,506.533357
1,0.0005327650506126798,boat,50,11.167591,558.379552
1,0.0005327650506126798,book,50,10.281549,514.077452
1,0.0005327650506126798,boots,50,11.325558,566.277924
1,0.0005327650506126798,bottle,50,10.643360,532.168022
1,0.0005327650506126798,bowl,50,11.631956,581.597784
