step,epoch,word,n_occurrences,mean_nll,sum_nll
1,0.00847457627118644,a,50,10.990122,549.506083
1,0.00847457627118644,about,50,10.157976,507.898797
1,0.00847457627118644,above,50,11.518775,575.938745
1,0.00847457627118644,after,50,10.844310,542.215486
1,0.00847457627118644,airplane,50,10.979041,548.952058
1,0.00847457627118644,all,50,10.740867,537.043348
1,0.00847457627118644,alligator,50,10.680717,534.035838
1,0.00847457627118644,am,50,11.485989,574.299435
1,0.00847457627118644,and,50,10.103486,505.174307
1,0.00847457627118644,animal,50,11.735893,586.794640
1,0.00847457627118644,ankle,5,10.801272,54.006358
1,0.00847457627118644,another,50,10.245060,512.253021
1,0.00847457627118644,any,50,10.468337,523.416850
1,0.00847457627118644,apple,50,10.838663,541.933150
1,0.00847457627118644,are,50,10.988961,549.448066
1,0.00847457627118644,arm,50,11.387981,569.399073
1,0.00847457627118644,around,50,10.999983,549.999139
1,0.00847457627118644,asleep,50,11.585783,579.289153
1,0.00847457627118644,at,50,10.957381,547.869049
1,0.00847457627118644,aunt,42,10.976708,461.021752
1,0.00847457627118644,awake,50,11.502012,575.100595
1,0.00847457627118644,away,50,11.813563,590.678130
1,0.00847457627118644,baby,50,9.515736,475.786798
1,0.00847457627118644,babysitter,11,11.462363,126.085990
1,0.00847457627118644,back,50,11.804144,590.207197
1,0.00847457627118644,backyard,19,10.967193,208.376670
1,0.00847457627118644,bad,50,10.682413,534.120664
1,0.00847457627118644,ball,50,10.715804,535.790179
1,0.00847457627118644,balloon,50,11.297294,564.864707
1,0.00847457627118644,banana,50,11.367996,568.399807
1,0.00847457627118644,basement,26,11.769116,305.997020
1,0.00847457627118644,basket,50,10.766278,538.313884
1,0.00847457627118644,bat,50,11.315431,565.771528
1,0.00847457627118644,bath,50,10.802669,540.133441
1,0.00847457627118644,bathroom,50,11.713019,585.650952
1,0.00847457627118644,bathtub,31,10.615213,329.071596
1,0.00847457627118644,be,50,12.086017,604.300853
1,0.00847457627118644,beach,50,11.059685,552.984268
1,0.00847457627118644,beads,50,11.731714,586.585710
1,0.00847457627118644,beans,50,10.523052,526.152595
1,0.00847457627118644,bear,50,11.230025,561.501266
1,0.00847457627118644,because,50,10.769972,538.498575
1,0.00847457627118644,bed,50,10.366983,518.349172
1,0.00847457627118644,bedroom,50,10.903529,545.176446
1,0.00847457627118644,bee,50,9.907986,495.399314
1,0.00847457627118644,before,50,10.968136,548.406814
1,0.00847457627118644,behind,50,9.954755,497.737758
1,0.00847457627118644,belly,50,10.924549,546.227463
1,0.00847457627118644,belt,50,11.091301,554.565072
1,0.00847457627118644,bench,50,11.851006,592.550324
1,0.00847457627118644,beside,50,10.832360,541.618010
1,0.00847457627118644,better,50,10.410830,520.541478
1,0.00847457627118644,bib,50,11.110748,555.537390
1,0.00847457627118644,bicycle,50,10.914556,545.727798
1,0.00847457627118644,big,50,10.880865,544.043246
1,0.00847457627118644,bird,50,11.361103,568.055145
1,0.00847457627118644,bite,50,10.046132,502.306590
1,0.00847457627118644,black,50,11.008712,550.435604
1,0.00847457627118644,blanket,50,10.996623,549.831170
1,0.00847457627118644,block,50,10.832599,541.629948
1,0.00847457627118644,blow,50,11.155738,557.786921
1,0.00847457627118644,blue,50,10.727036,536.351796
1,0.00847457627118644,boat,50,11.477650,573.882494
1,0.00847457627118644,book,50,11.566280,578.314021
1,0.00847457627118644,boots,50,10.251853,512.592630
1,0.00847457627118644,bottle,50,11.673205,583.660272
1,0.00847457627118644,bowl,50,11.791401,589.570031
1,0.00847457627118644,box,50,9.555717,477.785871
1,0.00847457627118644,boy,50,11.162162,558.108095
1,0.00847457627118644,bread,50,10.172420,508.621000
1,0.00847457627118644,break,50,11.001683,550.084140
1,0.00847457627118644,breakfast,50,10.725098,536.254920
1,0.00847457627118644,bring,50,10.710821,535.541039
1,0.00847457627118644,broken,50,10.507083,525.354134
1,0.00847457627118644,broom,50,11.243332,562.166585
1,0.00847457627118644,brother,50,10.891047,544.552352
1,0.00847457627118644,brown,50,11.584301,579.215055
1,0.00847457627118644,brush,50,10.489651,524.482534
1,0.00847457627118644,bubbles,50,11.008665,550.433258
1,0.00847457627118644,bucket,50,10.995651,549.782551
1,0.00847457627118644,bug,50,11.147431,557.371543
1,0.00847457627118644,build,50,11.387188,569.359412
1,0.00847457627118644,bump,50,10.757022,537.851108
1,0.00847457627118644,bunny,50,10.552294,527.614718
1,0.00847457627118644,bus,50,10.696440,534.821986
1,0.00847457627118644,but,50,9.691061,484.553040
1,0.00847457627118644,butter,50,11.134980,556.748981
1,0.00847457627118644,butterfly,50,11.679903,583.995168
1,0.00847457627118644,button,50,11.375392,568.769579
1,0.00847457627118644,buy,50,11.760421,588.021040
1,0.00847457627118644,by,50,11.060791,553.039534
1,0.00847457627118644,bye,50,10.516583,525.829165
1,0.00847457627118644,cake,50,11.786185,589.309237
1,0.00847457627118644,call,50,11.119568,555.978404
1,0.00847457627118644,camera,50,11.469593,573.479661
1,0.00847457627118644,camping,31,11.384618,352.923169
1,0.00847457627118644,can,50,9.467272,473.363583
1,0.00847457627118644,candy,50,11.499612,574.980606
1,0.00847457627118644,car,50,10.943703,547.185154
1,0.00847457627118644,careful,50,10.801409,540.070460
1,0.00847457627118644,carrots,50,10.011839,500.591943
1,0.00847457627118644,carry,50,10.955906,547.795305
1,0.00847457627118644,cat,50,11.292246,564.612316
1,0.00847457627118644,catch,50,11.017925,550.896229
1,0.00847457627118644,cereal,50,11.034902,551.745084
1,0.00847457627118644,chair,50,11.048759,552.437967
1,0.00847457627118644,chalk,40,10.316415,412.656597
1,0.00847457627118644,chase,49,10.510206,515.000111
1,0.00847457627118644,cheek,35,11.361794,397.662803
1,0.00847457627118644,cheese,50,10.065074,503.253721
1,0.00847457627118644,chicken,50,10.816328,540.816379
1,0.00847457627118644,child,50,11.280879,564.043960
1,0.00847457627118644,chin,50,10.991289,549.564449
1,0.00847457627118644,chocolate,50,10.852885,542.644254
1,0.00847457627118644,choo,50,11.682190,584.109497
1,0.00847457627118644,church,50,10.683176,534.158806
1,0.00847457627118644,circus,50,11.504773,575.238634
1,0.00847457627118644,clap,50,11.342444,567.122221
1,0.00847457627118644,clean,50,10.600302,530.015120
1,0.00847457627118644,climb,50,10.392734,519.636703
1,0.00847457627118644,clock,50,10.290907,514.545367
1,0.00847457627118644,close,50,10.615495,530.774755
1,0.00847457627118644,closet,50,10.765184,538.259225
1,0.00847457627118644,cloud,50,10.749436,537.471812
1,0.00847457627118644,clown,50,10.675533,533.776671
1,0.00847457627118644,coat,50,11.432777,571.638872
1,0.00847457627118644,coffee,50,11.064007,553.200327
1,0.00847457627118644,coke,50,10.688494,534.424690
1,0.00847457627118644,cold,50,12.764067,638.203337
1,0.00847457627118644,comb,50,10.665200,533.260023
1,0.00847457627118644,cook,50,10.990280,549.513976
1,0.00847457627118644,cookie,50,12.209121,610.456028
1,0.00847457627118644,corn,50,11.112414,555.620701
1,0.00847457627118644,couch,50,11.171826,558.591309
1,0.00847457627118644,could,50,11.118342,555.917108
1,0.00847457627118644,country,50,11.356251,567.812527
1,0.00847457627118644,cover,50,9.995162,499.758106
1,0.00847457627118644,cow,50,10.607080,530.354006
1,0.00847457627118644,cowboy,50,10.482187,524.109355
1,0.00847457627118644,cracker,50,11.495163,574.758142
1,0.00847457627118644,crayon,50,11.262967,563.148374
1,0.00847457627118644,crib,50,11.208006,560.400304
1,0.00847457627118644,cry,50,10.611785,530.589256
1,0.00847457627118644,cup,50,10.094500,504.724999
1,0.00847457627118644,cut,50,10.962791,548.139550
1,0.00847457627118644,cute,50,10.983258,549.162883
1,0.00847457627118644,daddy,50,10.833870,541.693480
1,0.00847457627118644,dance,50,11.833717,591.685866
1,0.00847457627118644,dark,50,10.919599,545.979942
1,0.00847457627118644,day,50,11.043001,552.150033
1,0.00847457627118644,deer,50,12.179516,608.975794
1,0.00847457627118644,diaper,50,11.073149,553.657443
1,0.00847457627118644,did,50,11.253415,562.670730
1,0.00847457627118644,dinner,50,11.065259,553.262966
1,0.00847457627118644,dirty,50,10.093666,504.683311
1,0.00847457627118644,dish,50,11.727286,586.364279
1,0.00847457627118644,do,50,11.261068,563.053422
1,0.00847457627118644,doctor,50,10.434860,521.742999
1,0.00847457627118644,does,50,10.049240,502.462013
1,0.00847457627118644,dog,50,10.877313,543.865637
1,0.00847457627118644,doll,50,10.858034,542.901691
1,0.00847457627118644,donkey,50,11.110228,555.511384
1,0.00847457627118644,donut,41,10.831727,444.100824
1,0.00847457627118644,door,50,11.609304,580.465195
1,0.00847457627118644,down,50,11.049247,552.462357
1,0.00847457627118644,downtown,8,10.907554,87.260428
1,0.00847457627118644,draw,50,11.050317,552.515867
1,0.00847457627118644,drawer,50,10.791635,539.581748
1,0.00847457627118644,dress,50,11.598487,579.924345
