step,epoch,word,n_occurrences,mean_nll,sum_nll
1,0.0014124293785310734,a,50,10.990124,549.506211
1,0.0014124293785310734,about,50,10.158361,507.918025
1,0.0014124293785310734,above,50,11.518843,575.942135
1,0.0014124293785310734,after,50,10.844331,542.216564
1,0.0014124293785310734,airplane,50,10.979560,548.977990
1,0.0014124293785310734,all,50,10.740118,537.005876
1,0.0014124293785310734,alligator,50,10.680751,534.037545
1,0.0014124293785310734,am,50,11.486600,574.329980
1,0.0014124293785310734,and,50,10.103347,505.167325
1,0.0014124293785310734,animal,50,11.735756,586.787790
1,0.0014124293785310734,ankle,5,10.802150,54.010749
1,0.0014124293785310734,another,50,10.245363,512.268146
1,0.0014124293785310734,any,50,10.468648,523.432402
1,0.0014124293785310734,apple,50,10.838621,541.931057
1,0.0014124293785310734,are,50,10.988986,549.449308
1,0.0014124293785310734,arm,50,11.387611,569.380534
1,0.0014124293785310734,around,50,10.999732,549.986580
1,0.0014124293785310734,asleep,50,11.585988,579.299408
1,0.0014124293785310734,at,50,10.957285,547.864266
1,0.0014124293785310734,aunt,42,10.975995,460.991790
1,0.0014124293785310734,awake,50,11.501467,575.073351
1,0.0014124293785310734,away,50,11.813864,590.693204
1,0.0014124293785310734,baby,50,9.515441,475.772047
1,0.0014124293785310734,babysitter,11,11.462707,126.089781
1,0.0014124293785310734,back,50,11.804258,590.212877
1,0.0014124293785310734,backyard,19,10.967160,208.376048
1,0.0014124293785310734,bad,50,10.682408,534.120391
1,0.0014124293785310734,ball,50,10.715913,535.795671
1,0.0014124293785310734,balloon,50,11.297239,564.861940
1,0.0014124293785310734,banana,50,11.367972,568.398599
1,0.0014124293785310734,basement,26,11.768382,305.977932
1,0.0014124293785310734,basket,50,10.766381,538.319058
1,0.0014124293785310734,bat,50,11.315321,565.766070
1,0.0014124293785310734,bath,50,10.802670,540.133520
1,0.0014124293785310734,bathroom,50,11.713411,585.670547
1,0.0014124293785310734,bathtub,31,10.615383,329.076858
1,0.0014124293785310734,be,50,12.085700,604.285013
1,0.0014124293785310734,beach,50,11.059455,552.972728
1,0.0014124293785310734,beads,50,11.731638,586.581879
1,0.0014124293785310734,beans,50,10.522921,526.146033
1,0.0014124293785310734,bear,50,11.229882,561.494086
1,0.0014124293785310734,because,50,10.769977,538.498850
1,0.0014124293785310734,bed,50,10.366492,518.324592
1,0.0014124293785310734,bedroom,50,10.903160,545.157986
1,0.0014124293785310734,bee,50,9.907063,495.353141
1,0.0014124293785310734,before,50,10.968198,548.409909
1,0.0014124293785310734,behind,50,9.954442,497.722098
1,0.0014124293785310734,belly,50,10.924716,546.235781
1,0.0014124293785310734,belt,50,11.090806,554.540316
1,0.0014124293785310734,bench,50,11.851075,592.553762
1,0.0014124293785310734,beside,50,10.832466,541.623317
1,0.0014124293785310734,better,50,10.410651,520.532563
1,0.0014124293785310734,bib,50,11.111089,555.554432
1,0.0014124293785310734,bicycle,50,10.914736,545.736808
1,0.0014124293785310734,big,50,10.881229,544.061450
1,0.0014124293785310734,bird,50,11.361072,568.053610
1,0.0014124293785310734,bite,50,10.045828,502.291397
1,0.0014124293785310734,black,50,11.008763,550.438137
1,0.0014124293785310734,blanket,50,10.995913,549.795666
1,0.0014124293785310734,block,50,10.832480,541.623989
1,0.0014124293785310734,blow,50,11.155822,557.791112
1,0.0014124293785310734,blue,50,10.726901,536.345038
1,0.0014124293785310734,boat,50,11.477266,573.863307
1,0.0014124293785310734,book,50,11.566053,578.302667
1,0.0014124293785310734,boots,50,10.252300,512.614990
1,0.0014124293785310734,bottle,50,11.672922,583.646116
1,0.0014124293785310734,bowl,50,11.791299,589.564957
1,0.0014124293785310734,box,50,9.556815,477.840737
1,0.0014124293785310734,boy,50,11.162285,558.114229
1,0.0014124293785310734,bread,50,10.171777,508.588830
1,0.0014124293785310734,break,50,11.001464,550.073213
1,0.0014124293785310734,breakfast,50,10.725486,536.274301
1,0.0014124293785310734,bring,50,10.710857,535.542830
1,0.0014124293785310734,broken,50,10.507250,525.362493
1,0.0014124293785310734,broom,50,11.243574,562.178689
1,0.0014124293785310734,brother,50,10.890970,544.548520
1,0.0014124293785310734,brown,50,11.584679,579.233956
1,0.0014124293785310734,brush,50,10.490063,524.503167
1,0.0014124293785310734,bubbles,50,11.008347,550.417332
1,0.0014124293785310734,bucket,50,10.995758,549.787921
1,0.0014124293785310734,bug,50,11.147416,557.370813
1,0.0014124293785310734,build,50,11.387384,569.369210
1,0.0014124293785310734,bump,50,10.756908,537.845422
1,0.0014124293785310734,bunny,50,10.552516,527.625805
1,0.0014124293785310734,bus,50,10.696254,534.812678
1,0.0014124293785310734,but,50,9.691690,484.584502
1,0.0014124293785310734,butter,50,11.134948,556.747391
1,0.0014124293785310734,butterfly,50,11.679679,583.983937
1,0.0014124293785310734,button,50,11.375763,568.788161
1,0.0014124293785310734,buy,50,11.760529,588.026438
1,0.0014124293785310734,by,50,11.061431,553.071530
1,0.0014124293785310734,bye,50,10.516155,525.807747
1,0.0014124293785310734,cake,50,11.786359,589.317940
1,0.0014124293785310734,call,50,11.119837,555.991850
1,0.0014124293785310734,camera,50,11.469201,573.460035
1,0.0014124293785310734,camping,31,11.384852,352.930427
1,0.0014124293785310734,can,50,9.466950,473.347503
1,0.0014124293785310734,candy,50,11.499518,574.975896
1,0.0014124293785310734,car,50,10.943973,547.198655
1,0.0014124293785310734,careful,50,10.801183,540.059175
