step,epoch,word,n_occurrences,mean_nll,sum_nll
1,0.00035587188612099647,a,50,9.279760,463.988013
1,0.00035587188612099647,about,50,10.768925,538.446268
1,0.00035587188612099647,above,50,10.956883,547.844151
1,0.00035587188612099647,after,50,10.719368,535.968387
1,0.00035587188612099647,airplane,50,11.122687,556.134370
1,0.00035587188612099647,all,50,10.919328,545.966375
1,0.00035587188612099647,alligator,50,9.961636,498.081794
1,0.00035587188612099647,am,50,10.802595,540.129769
1,0.00035587188612099647,and,50,10.920134,546.006714
1,0.00035587188612099647,animal,50,10.743048,537.152385
1,0.00035587188612099647,ankle,5,10.568813,52.844063
1,0.00035587188612099647,another,50,10.847964,542.398211
1,0.00035587188612099647,any,50,11.439069,571.953446
1,0.00035587188612099647,apple,50,10.228300,511.415013
1,0.00035587188612099647,are,50,10.625638,531.281887
1,0.00035587188612099647,arm,50,10.994876,549.743784
1,0.00035587188612099647,around,50,10.908367,545.418334
1,0.00035587188612099647,asleep,50,9.934101,496.705050
1,0.00035587188612099647,at,50,11.695917,584.795866
1,0.00035587188612099647,aunt,42,10.979624,461.144205
1,0.00035587188612099647,awake,50,11.443296,572.164817
1,0.00035587188612099647,away,50,12.007025,600.351269
1,0.00035587188612099647,baby,50,10.335054,516.752691
1,0.00035587188612099647,babysitter,11,11.469912,126.169030
1,0.00035587188612099647,back,50,11.187426,559.371325
1,0.00035587188612099647,backyard,19,10.544392,200.343446
1,0.00035587188612099647,bad,50,11.733477,586.673853
1,0.00035587188612099647,ball,50,11.786143,589.307156
1,0.00035587188612099647,balloon,50,11.349096,567.454820
1,0.00035587188612099647,banana,50,10.474545,523.727271
1,0.00035587188612099647,basement,26,11.052601,287.367634
1,0.00035587188612099647,basket,50,10.885966,544.298278
1,0.00035587188612099647,bat,50,10.552204,527.610206
1,0.00035587188612099647,bath,50,10.602133,530.106642
1,0.00035587188612099647,bathroom,50,11.161718,558.085897
1,0.00035587188612099647,bathtub,31,11.087015,343.697475
1,0.00035587188612099647,be,50,10.035976,501.798789
1,0.00035587188612099647,beach,50,10.385143,519.257148
1,0.00035587188612099647,beads,50,11.910522,595.526115
1,0.00035587188612099647,beans,50,11.585557,579.277836
1,0.00035587188612099647,bear,50,9.970604,498.530191
1,0.00035587188612099647,because,50,10.735864,536.793211
1,0.00035587188612099647,bed,50,10.506967,525.348365
1,0.00035587188612099647,bedroom,50,10.790605,539.530267
1,0.00035587188612099647,bee,50,10.584114,529.205697
1,0.00035587188612099647,before,50,11.760214,588.010682
1,0.00035587188612099647,behind,50,10.490437,524.521848
1,0.00035587188612099647,belly,50,10.960730,548.036523
1,0.00035587188612099647,belt,50,11.628904,581.445184
1,0.00035587188612099647,bench,50,10.882578,544.128924
1,0.00035587188612099647,beside,50,11.591994,579.599711
1,0.00035587188612099647,better,50,10.398189,519.909465
1,0.00035587188612099647,bib,50,10.471803,523.590147
1,0.00035587188612099647,bicycle,50,10.816609,540.830439
1,0.00035587188612099647,big,50,9.962264,498.113196
1,0.00035587188612099647,bird,50,10.952228,547.611420
1,0.00035587188612099647,bite,50,11.169790,558.489517
1,0.00035587188612099647,black,50,12.093268,604.663407
1,0.00035587188612099647,blanket,50,11.023605,551.180275
1,0.00035587188612099647,block,50,10.869479,543.473952
1,0.00035587188612099647,blow,50,11.484442,574.222095
1,0.00035587188612099647,blue,50,11.598823,579.941137
1,0.00035587188612099647,boat,50,10.782009,539.100458
1,0.00035587188612099647,book,50,10.894353,544.717639
1,0.00035587188612099647,boots,50,11.754122,587.706121
1,0.00035587188612099647,bottle,50,11.037916,551.895797
1,0.00035587188612099647,bowl,50,10.729663,536.483134
1,0.00035587188612099647,box,50,10.977052,548.852617
1,0.00035587188612099647,boy,50,11.279275,563.963740
1,0.00035587188612099647,bread,50,10.967951,548.397567
1,0.00035587188612099647,break,50,12.178075,608.903736
1,0.00035587188612099647,breakfast,50,10.310091,515.504549
1,0.00035587188612099647,bring,50,10.280918,514.045910
1,0.00035587188612099647,broken,50,10.179540,508.977015
1,0.00035587188612099647,broom,50,10.840842,542.042084
1,0.00035587188612099647,brother,50,11.443535,572.176771
1,0.00035587188612099647,brown,50,11.170801,558.540042
1,0.00035587188612099647,brush,50,10.775491,538.774537
1,0.00035587188612099647,bubbles,50,12.255806,612.790298
1,0.00035587188612099647,bucket,50,12.347558,617.377918
1,0.00035587188612099647,bug,50,9.833266,491.663286
1,0.00035587188612099647,build,50,10.698204,534.910180
1,0.00035587188612099647,bump,50,10.740986,537.049295
1,0.00035587188612099647,bunny,50,10.054419,502.720929
1,0.00035587188612099647,bus,50,11.771781,588.589036
1,0.00035587188612099647,but,50,10.876540,543.826976
