step,epoch,word,n_occurrences,mean_nll,sum_nll
1,0.00847457627118644,a,50,12.258774,612.938723
1,0.00847457627118644,about,50,11.003101,550.155036
1,0.00847457627118644,above,50,11.016208,550.810410
1,0.00847457627118644,after,50,10.758097,537.904840
1,0.00847457627118644,airplane,50,11.204162,560.208088
1,0.00847457627118644,all,50,11.076367,553.818336
1,0.00847457627118644,alligator,50,11.447173,572.358672
1,0.00847457627118644,am,50,11.554672,577.733611
1,0.00847457627118644,and,50,9.372743,468.637136
1,0.00847457627118644,animal,50,11.501132,575.056603
1,0.00847457627118644,ankle,5,11.276466,56.382329
1,0.00847457627118644,another,50,11.486541,574.327039
1,0.00847457627118644,any,50,10.655019,532.750967
1,0.00847457627118644,apple,50,10.195619,509.780940
1,0.00847457627118644,are,50,10.312714,515.635695
1,0.00847457627118644,arm,50,10.437195,521.859769
1,0.00847457627118644,around,50,10.982213,549.110675
1,0.00847457627118644,asleep,50,11.179889,558.994453
1,0.00847457627118644,at,50,11.184843,559.242150
1,0.00847457627118644,aunt,42,11.324424,475.625804
1,0.00847457627118644,awake,50,10.983817,549.190874
1,0.00847457627118644,away,50,10.769773,538.488641
1,0.00847457627118644,baby,50,11.071156,553.557808
1,0.00847457627118644,babysitter,11,10.972517,120.697692
1,0.00847457627118644,back,50,10.997953,549.897659
1,0.00847457627118644,backyard,19,11.009197,209.174747
1,0.00847457627118644,bad,50,11.295565,564.778244
1,0.00847457627118644,ball,50,11.396193,569.809655
1,0.00847457627118644,balloon,50,10.571090,528.554486
1,0.00847457627118644,banana,50,10.807565,540.378236
1,0.00847457627118644,basement,26,11.633528,302.471731
1,0.00847457627118644,basket,50,10.459465,522.973260
1,0.00847457627118644,bat,50,11.088256,554.412786
1,0.00847457627118644,bath,50,10.674815,533.740735
1,0.00847457627118644,bathroom,50,10.417266,520.863314
1,0.00847457627118644,bathtub,31,11.759897,364.556817
1,0.00847457627118644,be,50,12.444392,622.219618
1,0.00847457627118644,beach,50,10.367874,518.393692
1,0.00847457627118644,beads,50,11.078353,553.917641
1,0.00847457627118644,beans,50,11.355028,567.751387
1,0.00847457627118644,bear,50,11.013599,550.679947
1,0.00847457627118644,because,50,11.423448,571.172399
1,0.00847457627118644,bed,50,11.052854,552.642695
1,0.00847457627118644,bedroom,50,10.512893,525.644647
1,0.00847457627118644,bee,50,10.600629,530.031443
1,0.00847457627118644,before,50,10.422814,521.140724
1,0.00847457627118644,behind,50,11.372023,568.601161
1,0.00847457627118644,belly,50,11.906214,595.310723
1,0.00847457627118644,belt,50,10.983661,549.183073
1,0.00847457627118644,bench,50,11.255969,562.798450
1,0.00847457627118644,beside,50,10.250912,512.545596
1,0.00847457627118644,better,50,10.950464,547.523190
1,0.00847457627118644,bib,50,11.569146,578.457295
1,0.00847457627118644,bicycle,50,10.770959,538.547930
1,0.00847457627118644,big,50,11.028312,551.415585
1,0.00847457627118644,bird,50,10.429203,521.460149
1,0.00847457627118644,bite,50,10.596758,529.837909
1,0.00847457627118644,black,50,11.667349,583.367434
1,0.00847457627118644,blanket,50,11.358997,567.949859
1,0.00847457627118644,block,50,10.682782,534.139106
1,0.00847457627118644,blow,50,11.467285,573.364244
1,0.00847457627118644,blue,50,10.137676,506.883793
1,0.00847457627118644,boat,50,11.197146,559.857312
1,0.00847457627118644,book,50,10.404719,520.235931
1,0.00847457627118644,boots,50,11.363982,568.199081
1,0.00847457627118644,bottle,50,10.615174,530.758686
1,0.00847457627118644,bowl,50,11.546168,577.308395
1,0.00847457627118644,box,50,11.820756,591.037810
1,0.00847457627118644,boy,50,11.379686,568.984289
1,0.00847457627118644,bread,50,11.208439,560.421950
1,0.00847457627118644,break,50,11.941448,597.072393
1,0.00847457627118644,breakfast,50,11.194610,559.730488
1,0.00847457627118644,bring,50,12.053117,602.655874
1,0.00847457627118644,broken,50,10.927904,546.395211
1,0.00847457627118644,broom,50,11.203585,560.179238
1,0.00847457627118644,brother,50,10.568141,528.407054
1,0.00847457627118644,brown,50,11.422819,571.140958
1,0.00847457627118644,brush,50,11.414324,570.716220
1,0.00847457627118644,bubbles,50,11.169401,558.470058
1,0.00847457627118644,bucket,50,10.572629,528.631465
1,0.00847457627118644,bug,50,9.742761,487.138052
1,0.00847457627118644,build,50,11.095926,554.796299
1,0.00847457627118644,bump,50,10.779265,538.963248
1,0.00847457627118644,bunny,50,10.521779,526.088937
1,0.00847457627118644,bus,50,11.424088,571.204407
1,0.00847457627118644,but,50,11.066360,553.318016
1,0.00847457627118644,butter,50,10.729457,536.472873
1,0.00847457627118644,butterfly,50,10.733985,536.699265
1,0.00847457627118644,button,50,10.281433,514.071658
1,0.00847457627118644,buy,50,11.639827,581.991346
1,0.00847457627118644,by,50,11.413310,570.665514
1,0.00847457627118644,bye,50,11.057260,552.862988
1,0.00847457627118644,cake,50,10.206287,510.314357
1,0.00847457627118644,call,50,11.340433,567.021650
1,0.00847457627118644,camera,50,11.150404,557.520219
1,0.00847457627118644,camping,31,11.430622,354.349293
1,0.00847457627118644,can,50,11.095824,554.791194
1,0.00847457627118644,candy,50,10.828619,541.430937
1,0.00847457627118644,car,50,11.612268,580.613393
1,0.00847457627118644,careful,50,10.655388,532.769412
1,0.00847457627118644,carrots,50,11.290246,564.512283
1,0.00847457627118644,carry,50,11.216751,560.837558
1,0.00847457627118644,cat,50,10.216133,510.806637
1,0.00847457627118644,catch,50,11.941671,597.083538
1,0.00847457627118644,cereal,50,10.371668,518.583379
1,0.00847457627118644,chair,50,11.347795,567.389765
1,0.00847457627118644,chalk,40,10.808080,432.323219
1,0.00847457627118644,chase,49,11.472949,562.174502
1,0.00847457627118644,cheek,35,11.854152,414.895335
1,0.00847457627118644,cheese,50,11.312680,565.634009
1,0.00847457627118644,chicken,50,10.208909,510.445461
1,0.00847457627118644,child,50,11.233375,561.668747
1,0.00847457627118644,chin,50,11.104496,555.224794
1,0.00847457627118644,chocolate,50,10.838689,541.934461
1,0.00847457627118644,choo,50,11.510660,575.533021
1,0.00847457627118644,church,50,11.586454,579.322676
1,0.00847457627118644,circus,50,11.925817,596.290828
1,0.00847457627118644,clap,50,9.647659,482.382944
1,0.00847457627118644,clean,50,9.953429,497.671452
1,0.00847457627118644,climb,50,11.838445,591.922228
1,0.00847457627118644,clock,50,10.387778,519.388910
1,0.00847457627118644,close,50,11.988359,599.417960
1,0.00847457627118644,closet,50,11.380146,569.007318
1,0.00847457627118644,cloud,50,10.971708,548.585386
1,0.00847457627118644,clown,50,10.805132,540.256578
1,0.00847457627118644,coat,50,10.945198,547.259877
1,0.00847457627118644,coffee,50,10.459632,522.981579
1,0.00847457627118644,coke,50,10.169148,508.457409
1,0.00847457627118644,cold,50,11.305494,565.274682
1,0.00847457627118644,comb,50,10.782700,539.135009
1,0.00847457627118644,cook,50,11.259831,562.991554
1,0.00847457627118644,cookie,50,10.057201,502.860039
1,0.00847457627118644,corn,50,10.838585,541.929262
1,0.00847457627118644,couch,50,11.720844,586.042204
1,0.00847457627118644,could,50,11.566306,578.315292
1,0.00847457627118644,country,50,11.804552,590.227581
1,0.00847457627118644,cover,50,10.737708,536.885393
1,0.00847457627118644,cow,50,10.357720,517.886003
1,0.00847457627118644,cowboy,50,11.050515,552.525745
1,0.00847457627118644,cracker,50,11.987213,599.360646
1,0.00847457627118644,crayon,50,11.137938,556.896905
1,0.00847457627118644,crib,50,11.517597,575.879837
1,0.00847457627118644,cry,50,10.411135,520.556768
1,0.00847457627118644,cup,50,11.123195,556.159759
1,0.00847457627118644,cut,50,11.215057,560.752828
1,0.00847457627118644,cute,50,11.867779,593.388929
1,0.00847457627118644,daddy,50,11.344507,567.225336
1,0.00847457627118644,dance,50,10.680424,534.021219
1,0.00847457627118644,dark,50,10.974871,548.743555
1,0.00847457627118644,day,50,10.320332,516.016579
1,0.00847457627118644,deer,50,11.823310,591.165505
1,0.00847457627118644,diaper,50,11.019967,550.998369
1,0.00847457627118644,did,50,10.079822,503.991121
1,0.00847457627118644,dinner,50,10.848990,542.449497
1,0.00847457627118644,dirty,50,10.577570,528.878479
1,0.00847457627118644,dish,50,11.236447,561.822343
1,0.00847457627118644,do,50,10.617749,530.887445
1,0.00847457627118644,doctor,50,11.578218,578.910888
1,0.00847457627118644,does,50,11.422921,571.146040
1,0.00847457627118644,dog,50,10.871106,543.555309
1,0.00847457627118644,doll,50,10.948520,547.426023
1,0.00847457627118644,donkey,50,11.377537,568.876858
1,0.00847457627118644,donut,41,11.118637,455.864104
1,0.00847457627118644,door,50,10.019210,500.960494
1,0.00847457627118644,down,50,11.100994,555.049697
1,0.00847457627118644,downtown,8,11.955894,95.647156
1,0.00847457627118644,draw,50,10.176262,508.813095
1,0.00847457627118644,drawer,50,10.643512,532.175596
1,0.00847457627118644,dress,50,11.210401,560.520058
1,0.00847457627118644,drink,50,10.850167,542.508357
1,0.00847457627118644,drive,50,11.361926,568.096275
1,0.00847457627118644,drop,50,12.234576,611.728789
1,0.00847457627118644,dry,50,11.560242,578.012123
1,0.00847457627118644,dryer,20,11.963350,239.267004
