step,epoch,word,n_occurrences,mean_nll,sum_nll
1,0.0003549875754348598,a,50,9.475686,473.784311
1,0.0003549875754348598,about,50,10.864902,543.245083
1,0.0003549875754348598,above,50,11.137343,556.867151
1,0.0003549875754348598,after,50,10.883599,544.179963
1,0.0003549875754348598,airplane,50,11.025890,551.294518
1,0.0003549875754348598,all,50,10.939982,546.999111
1,0.0003549875754348598,alligator,50,9.940379,497.018939
1,0.0003549875754348598,am,50,10.694698,534.734902
1,0.0003549875754348598,and,50,11.391370,569.568510
1,0.0003549875754348598,animal,50,10.856138,542.806890
1,0.0003549875754348598,ankle,5,10.519702,52.598512
1,0.0003549875754348598,another,50,10.846388,542.319375
1,0.0003549875754348598,any,50,11.399051,569.952563
1,0.0003549875754348598,apple,50,10.177655,508.882732
1,0.0003549875754348598,are,50,10.753889,537.694438
1,0.0003549875754348598,arm,50,10.972689,548.634460
1,0.0003549875754348598,around,50,11.010754,550.537712
1,0.0003549875754348598,asleep,50,9.904232,495.211595
1,0.0003549875754348598,at,50,11.697381,584.869032
1,0.0003549875754348598,aunt,42,10.870147,456.546155
1,0.0003549875754348598,awake,50,11.297505,564.875227
1,0.0003549875754348598,away,50,12.169098,608.454918
1,0.0003549875754348598,baby,50,10.419186,520.959319
1,0.0003549875754348598,babysitter,11,11.439678,125.836456
1,0.0003549875754348598,back,50,11.221101,561.055069
1,0.0003549875754348598,backyard,19,10.599097,201.382852
1,0.0003549875754348598,bad,50,11.770815,588.540760
1,0.0003549875754348598,ball,50,11.902580,595.128999
1,0.0003549875754348598,balloon,50,11.505688,575.284424
1,0.0003549875754348598,banana,50,10.632261,531.613074
1,0.0003549875754348598,basement,26,10.888451,283.099721
1,0.0003549875754348598,basket,50,10.821227,541.061351
1,0.0003549875754348598,bat,50,10.540375,527.018727
1,0.0003549875754348598,bath,50,10.337746,516.887285
1,0.0003549875754348598,bathroom,50,11.152172,557.608576
1,0.0003549875754348598,bathtub,31,11.089857,343.785578
1,0.0003549875754348598,be,50,10.064361,503.218031
1,0.0003549875754348598,beach,50,10.347957,517.397866
1,0.0003549875754348598,beads,50,11.965112,598.255602
1,0.0003549875754348598,beans,50,11.480434,574.021692
1,0.0003549875754348598,bear,50,9.952664,497.633210
1,0.0003549875754348598,because,50,10.753180,537.658995
1,0.0003549875754348598,bed,50,10.402917,520.145851
1,0.0003549875754348598,bedroom,50,10.752232,537.611617
1,0.0003549875754348598,bee,50,10.581014,529.050676
1,0.0003549875754348598,before,50,11.791136,589.556790
1,0.0003549875754348598,behind,50,10.494186,524.709294
1,0.0003549875754348598,belly,50,10.918721,545.936028
1,0.0003549875754348598,belt,50,11.545750,577.287491
1,0.0003549875754348598,bench,50,10.957200,547.860009
1,0.0003549875754348598,beside,50,11.647872,582.393601
1,0.0003549875754348598,better,50,10.312779,515.638945
1,0.0003549875754348598,bib,50,10.456426,522.821276
1,0.0003549875754348598,bicycle,50,10.725149,536.257464
1,0.0003549875754348598,big,50,9.908997,495.449840
1,0.0003549875754348598,bird,50,11.007295,550.364730
1,0.0003549875754348598,bite,50,11.054832,552.741577
1,0.0003549875754348598,black,50,12.010560,600.528000
1,0.0003549875754348598,blanket,50,11.085433,554.271664
1,0.0003549875754348598,block,50,10.778815,538.940744
1,0.0003549875754348598,blow,50,11.501897,575.094851
1,0.0003549875754348598,blue,50,11.643130,582.156513
1,0.0003549875754348598,boat,50,10.761546,538.077302
1,0.0003549875754348598,book,50,10.760119,538.005962
