"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:I",1,-0.60899776,-0.8526357925,-0.361467525,1.00425323622186,8635.1803315884,0.36530612244898,490
"id:backyard",2,0.59125559,0.3367896465,0.847673758,1.00113544283465,8585.96554344235,0.261224489795918,490
"id:couch",3,-0.132126005,-0.380737763,0.1198564605,1.00484900506307,8277.7005288036,0.322448979591837,490
"id:her",4,1.84142975,1.55694257,2.136123475,1.0003282135537,8385.64782304415,0.16734693877551,490
"id:his",5,2.2527601,1.953464545,2.5636564,1.00021361071685,8249.14532024188,0.140816326530612,490
"id:it",6,0.350897115,0.0917146797,0.6035299345,0.99970523183387,8819.65155169508,0.281632653061224,490
"id:me",7,-1.32931785,-1.56275007,-1.09107978,1.00165356873389,9764.25497250828,0.43265306122449,490
"id:mine",8,-2.2846588,-2.52536078,-2.040038725,1.0001980144287,8668.21794060268,0.524489795918367,490
"id:my",9,-0.518852665,-0.766162854,-0.2724920045,1.00294612708295,10480.1668485131,0.357142857142857,490
"id:noodles",10,-0.64826386,-0.9039217095,-0.404215198,1.00459717868962,9991.07199468676,0.369387755102041,490
"id:spaghetti",11,-0.15961772,-0.411291438,0.08925855015,1.00295045679139,9561.22925664821,0.324489795918367,490
"id:trash",12,-0.720677505,-0.9593935225,-0.474546072,1.00251315770592,9747.0783611886,0.375510204081633,490
"ul:2SG",13,-0.40411036,-0.6528191635,-0.1536984575,1.00085193443202,9654.96395340135,0.346938775510204,490
"ul:2SG.POSS",14,1.69272165,1.405216885,1.985094515,1.00006351911765,9861.50048228487,0.177551020408163,490
"ul:airplane",15,-2.05295655,-2.28755068,-1.82399968,1.00087322794404,10941.3248171536,0.502040816326531,490
"ul:all",16,0.46752972,0.2026793135,0.724423645,1.00096753396474,10745.5872381241,0.271428571428571,490
"ul:all gone",17,-3.0843071,-3.324926345,-2.843083525,1.0007623813222,10165.2343921714,0.6,490
"ul:animal",18,-0.36236349,-0.603259125,-0.111226387,1.00036511341452,9037.11827429411,0.342857142857143,490
"ul:another",19,1.21871625,0.955535714,1.489753895,1.00154640483084,8237.32475743701,0.212244897959184,490
"ul:apple",20,-2.60768415,-2.837825675,-2.367052555,1.00250257721988,9974.3159721992,0.555102040816327,490
"ul:arm",21,-1.138358,-1.37808124,-0.898580077,0.999495252336856,9237.63181170079,0.414285714285714,490
"ul:asleep",22,-0.19678501,-0.4522759305,0.0530486349999998,1.00181054178459,9954.69403775206,0.328571428571429,490
"ul:aunt",23,0.29351764,0.0385790798,0.5486472485,1.00011640531777,10109.9871483187,0.285714285714286,490
"ul:away",24,0.976982395,0.6970257085,1.24647693,1.00335603895028,10628.6564784221,0.230612244897959,490
"ul:baa baa",25,-3.37228175,-3.624384225,-3.1243691,1.00239849097226,10797.2555152117,0.626530612244898,490
"ul:baby",26,-3.9225264,-4.181421875,-3.670858785,1.00096300452574,11387.5765450207,0.675510204081633,490
"ul:babysitter",27,2.69689145,2.391025465,3.012189975,1.00051462161721,8333.86761361266,0.114285714285714,490
"ul:babysitter's name",28,-0.34050948,-0.5883273455,-0.0903837131000002,1.00365731200149,10474.235282475,0.340816326530612,490
"ul:back (location)",29,0.175210165,-0.07749327485,0.4360462325,1.0027140957079,9267.50654376146,0.295918367346939,490
"ul:bad",30,0.0338764595,-0.211495977,0.290182595,1.00219463118016,8209.35310773447,0.308163265306122,490
"ul:ball",31,-5.3036934,-5.591594405,-5.025823475,1.00183391889866,8651.67050398478,0.783673469387755,490
"ul:balloon",32,-3.12796135,-3.37722503,-2.886220585,1.00011245160653,12746.8662490977,0.604081632653061,490
"ul:banana",33,-3.5750502,-3.835193385,-3.32387298,1.00100707676715,9028.64356796248,0.644897959183673,490
"ul:bath",34,-3.0860823,-3.334682205,-2.846607085,1.00012932133598,10769.3882077861,0.6,490
"ul:bathroom",35,-0.429853775,-0.6663375265,-0.1857887105,1.00100977891871,9700.24486522051,0.348979591836735,490
"ul:bathtub",36,-1.4382743,-1.68318084,-1.18637089,1.00124900673159,10412.9214731268,0.442857142857143,490
"ul:beach",37,1.16113135,0.891342958,1.43328285,1.00251485579095,8473.90952504991,0.216326530612245,490
"ul:beads",38,1.3174832,1.061216035,1.58871883,1.00047596762798,9922.76587407149,0.204081632653061,490
"ul:bear",39,-2.49984515,-2.72992384,-2.274837775,1.00356142989589,10113.8278701142,0.544897959183673,490
"ul:bed",40,-1.90309965,-2.138895745,-1.66381206,1.00016733622069,9273.81073936519,0.487755102040816,490
"ul:bedroom",41,0.0547125785,-0.2083636705,0.3194982865,1.00327549926974,8953.52892655462,0.306122448979592,490
"ul:bee",42,-1.77835685,-2.004957655,-1.551844475,1.00238599619774,9839.22339264031,0.475510204081633,490
"ul:belly button",43,-1.7725245,-2.022080285,-1.526150375,1.00085210030301,10547.1266433222,0.475510204081633,490
