"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:I",1,-0.14082754,-0.2959024025,0.0215364042999998,1.00156574582521,5894.78418235761,0.36530612244898,490
"id:backyard",2,0.34748714,0.188177933,0.513108861,1.00156663405512,5752.6675150479,0.261224489795918,490
"id:couch",3,0.048887567,-0.1073307025,0.211306476,0.999451528886221,6235.33813826347,0.322448979591837,490
"id:her",4,0.90006082,0.705713761,1.10082007,0.999558687913538,7756.31381483497,0.16734693877551,490
"id:his",5,1.0981136,0.899115842,1.30680788,1.00121062729755,7414.75637839509,0.140816326530612,490
"id:it",6,0.246205535,0.0864396152,0.403854249,1.00183825105542,7010.88531721101,0.281632653061224,490
"id:me",7,-0.42077667,-0.57726117,-0.265364808,1.00161999247865,7161.68703728261,0.43265306122449,490
"id:mine",8,-0.792280975,-0.9377151685,-0.6425974715,1.00064267367306,5907.82482409998,0.524489795918367,490
"id:my",9,-0.101300425,-0.257185193,0.0561207214499999,1.00074798469761,6344.74669374405,0.357142857142857,490
"id:noodles",10,-0.154546765,-0.306921828,-0.00377877858500001,1.00001932070168,5781.11304587383,0.369387755102041,490
"id:spaghetti",11,0.041663057,-0.117952344,0.197451381,1.00126319795599,6501.9569998076,0.324489795918367,490
"id:trash",12,-0.183827105,-0.3370417745,-0.0280650297500001,1.00159783409937,6717.65305544455,0.375510204081633,490
"ul:2SG",13,-0.0573994425,-0.2214139555,0.1046825565,1.00109454713345,6230.17339073236,0.346938775510204,490
"ul:2SG.POSS",14,0.82958184,0.6479348465,1.018116605,1.00332794256398,6069.87637998969,0.177551020408163,490
"ul:airplane",15,-0.70364008,-0.85239634,-0.5490041505,1.00360671290921,8519.74696859099,0.502040816326531,490
"ul:all",16,0.297552095,0.1345746565,0.4655226635,1.00132794493675,6070.99682176954,0.271428571428571,490
"ul:all gone",17,-1.09902815,-1.252404185,-0.9499743455,1.00089227947338,6785.54894804053,0.6,490
"ul:animal",18,-0.0406257085,-0.1942175335,0.1179114475,1.00090859856347,6234.2829391041,0.342857142857143,490
"ul:another",19,0.61201319,0.4363713135,0.798528326,1.00267716906813,7100.83158282737,0.212244897959184,490
"ul:apple",20,-0.91816455,-1.063309735,-0.7732847245,1.0004114077113,6383.68328871659,0.555102040816327,490
"ul:arm",21,-0.347116145,-0.4932924535,-0.1972016135,1.00058517785366,7000.71785814415,0.414285714285714,490
"ul:asleep",22,0.0244771735,-0.1326901445,0.1836855005,1.0005687687476,6745.85674658902,0.328571428571429,490
"ul:aunt",23,0.222803825,0.0579059989,0.3872983805,1.00064595420596,7052.32998647579,0.285714285714286,490
"ul:away",24,0.509266095,0.3391591225,0.688448471,0.999681853897608,6540.19814527275,0.230612244897959,490
"ul:baa baa",25,-1.21482045,-1.3637232,-1.05989243,0.999915621559017,7003.93975358227,0.626530612244898,490
"ul:baby",26,-1.42636405,-1.58493241,-1.277441995,1.00036218015482,6387.70651696308,0.675510204081633,490
"ul:babysitter",27,1.31838235,1.10486394,1.554142155,1.00169684911922,7174.46149345655,0.114285714285714,490
"ul:babysitter's name",28,-0.031247905,-0.185921353,0.1265877245,1.00155944100928,6232.3172074652,0.340816326530612,490
"ul:back (location)",29,0.178062255,0.0129640253,0.3359876655,1.00262936382631,7024.05467145731,0.295918367346939,490
"ul:bad",30,0.11874703,-0.04771526025,0.284297639,1.00107477435107,7528.64642723137,0.308163265306122,490
"ul:ball",31,-1.97418035,-2.149435795,-1.7899871,0.99975549199252,6250.48682909604,0.783673469387755,490
"ul:balloon",32,-1.118485,-1.270749365,-0.9616575395,1.0016156893065,6642.53184029739,0.604081632653061,490
"ul:banana",33,-1.2905291,-1.45114973,-1.13617009,1.00178495847198,6406.21366358216,0.644897959183673,490
"ul:bath",34,-1.10037565,-1.251334355,-0.9446060885,1.00177084770212,6729.41010470146,0.6,490
"ul:bathroom",35,-0.0688440255,-0.2184617965,0.09144949575,1.00212778566977,6347.49940405042,0.348979591836735,490
"ul:bathtub",36,-0.462575435,-0.6139909815,-0.306845461,1.00118383325305,6618.31027667385,0.442857142857143,490
"ul:beach",37,0.59463806,0.409168606,0.7687256755,0.999800524673579,5490.37955102908,0.216326530612245,490
"ul:beads",38,0.66481255,0.4914937285,0.847391305,1.00502906822654,6043.54517722669,0.204081632653061,490
"ul:bear",39,-0.874117715,-1.02533655,-0.7230134155,1.00149927319436,7142.52752458308,0.544897959183673,490
"ul:bed",40,-0.644822785,-0.7919521185,-0.4967027905,1.00152128224231,7457.66480498991,0.487755102040816,490
"ul:bedroom",41,0.12693184,-0.02999025205,0.2860791585,1.00067924441022,6110.20216079355,0.306122448979592,490
"ul:bee",42,-0.594283975,-0.7455856665,-0.435812993,1.00148581015533,6496.35875095751,0.475510204081633,490
"ul:belly button",43,-0.595721535,-0.745370922,-0.4461025835,1.00067695740234,8404.01910308385,0.475510204081633,490
"ul:bib",44,-0.285176425,-0.431885755,-0.134703354,1.00201924945804,7054.84440399867,0.4,490
"ul:bicycle",45,-0.38096346,-0.5290246,-0.222689857,0.999975699038007,7160.60030110969,0.422448979591837,490
"ul:big",46,-0.32073845,-0.4682435775,-0.1712202005,1.00187312670719,6116.43966023729,0.408163265306122,490
"ul:bird",47,-1.1267933,-1.272584315,-0.983295497,1.00068028807705,6148.18140000295,0.606122448979592,490
"ul:bite",48,-0.355388345,-0.502068132,-0.2052086615,1.00261999696616,6660.351646969,0.416326530612245,490
"ul:blanket",49,-0.733443435,-0.878548482,-0.5884337555,0.999966901361193,6627.36257115277,0.510204081632653,490
"ul:blocks",50,-0.530375135,-0.680740019,-0.3802089,1.00030460740183,7356.03648654021,0.459183673469388,490
"ul:blow",51,-0.128895,-0.2806578535,0.0258148938999999,1.00242021548911,6555.28562648196,0.363265306122449,490
"ul:blue",52,-0.33767843,-0.4889036445,-0.186163053,1.00079792530547,5095.45347386987,0.412244897959184,490
"ul:book",53,-1.4351747,-1.600725765,-1.27585764,1.00107954598322,6433.76054980508,0.677551020408163,490
"ul:boots",54,-0.219062465,-0.3660390175,-0.06687551175,1.00178760995033,7584.16720200762,0.383673469387755,490
"ul:bottle",55,-0.832818355,-0.98197936,-0.685210875,1.00610550944632,6902.13079353662,0.53469387755102,490
"ul:bowl",56,-0.304532565,-0.463334749,-0.151143507,1.00063778618378,6808.7454289543,0.404081632653061,490
"ul:box",57,-0.346116335,-0.494976637,-0.1968939105,1.0020591547554,6608.45002546079,0.414285714285714,490
"ul:boy",58,-0.202112165,-0.3509410415,-0.04789145665,1.00039935045881,6406.3142944049,0.379591836734694,490
"ul:bread",59,-0.479054025,-0.627614169,-0.3275563765,1.00370916643318,4955.05506594098,0.446938775510204,490
"ul:break",60,0.10970187,-0.0463172883,0.269399565,1.00053255882124,5556.50186177967,0.310204081632653,490
"ul:breakfast",61,-0.021924393,-0.1760864435,0.130445929,1.00050569847085,7816.54453243307,0.338775510204082,490
"ul:bring",62,0.421139585,0.2536371325,0.5965543905,1.00037721073939,5575.06241483829,0.246938775510204,490
"ul:broken",63,-0.150416575,-0.304829043,0.0148488347999999,1.00004562948227,5939.84797652219,0.36734693877551,490
"ul:broom",64,-0.166254675,-0.319407116,-0.00829459382000001,1.00090300987966,7539.00704357646,0.371428571428571,490
"ul:brother",65,0.344273875,0.176650327,0.513313989,1.00036326516439,6343.1436128895,0.261224489795918,490
"ul:brush (object)",66,-0.42783361,-0.5773303365,-0.2771127645,1.00199298906093,6826.54891284684,0.43469387755102,490
"ul:bubbles",67,-1.0840774,-1.238820435,-0.9361318735,0.999790405967848,6598.05151999798,0.595918367346939,490
"ul:bug",68,-0.49687432,-0.642134594,-0.3401750835,0.999892743418307,6209.19846658466,0.451020408163265,490
"ul:bump",69,0.203566865,0.0402658521,0.371339121,1.0007497110184,7809.73546298098,0.289795918367347,490
"ul:bunny",70,-0.71302005,-0.8578369215,-0.560584439,1.00140852465392,5798.04484782315,0.504081632653061,490
"ul:bus",71,-0.49799381,-0.650499932,-0.3455849015,1.00233298146883,6295.79898678289,0.451020408163265,490
"ul:butter",72,0.0048087417,-0.1450987045,0.1611869475,1.00086310616034,6481.50027624767,0.33265306122449,490
"ul:butterfly",73,-0.22458581,-0.378372563,-0.0758555787,1.00106003173416,6181.85861853531,0.385714285714286,490
"ul:button",74,-0.36371108,-0.5154662775,-0.2102394745,1.00026002235058,5884.41914488975,0.418367346938776,490
"ul:bye",75,-1.9160316,-2.09333761,-1.73810627,1.00038341607342,6318.00943772973,0.773469387755102,490
"ul:cake",76,-0.359874055,-0.5082558145,-0.2125371075,1.0009059889761,6688.31419233533,0.418367346938776,490
"ul:candy",77,-0.31265207,-0.4632735265,-0.1572743455,1.00033631369462,7277.22116118844,0.406122448979592,490
"ul:car",78,-1.18405985,-1.34149846,-1.032390045,1.0029982003277,6085.54823144926,0.620408163265306,490
"ul:careful",79,0.197272765,0.0335353512,0.361685036,1.00226307612376,6772.31671079347,0.291836734693878,490
"ul:carrot",80,-0.15067851,-0.3005496325,0.00684222639999994,1.00191041214523,5963.23334693217,0.36734693877551,490
"ul:cat",81,-1.02703455,-1.173513275,-0.8825356885,1.00079612671418,6939.95843279816,0.581632653061224,490
"ul:cereal",82,-0.38801579,-0.535243937,-0.2326400235,1.00076204731502,6357.35157222428,0.424489795918367,490
"ul:chair",83,-0.663116545,-0.813023164,-0.509621246,1.00132266152036,5940.18587140906,0.491836734693878,490
"ul:cheek",84,-0.150144045,-0.301106533,0.00693068301999996,1.00138579312577,8464.53637549469,0.36734693877551,490
"ul:cheerios",85,-0.304024605,-0.462966558,-0.147070187,1.00371797012393,6629.53522406222,0.404081632653061,490
"ul:cheese",86,-1.0070402,-1.15691314,-0.8584064975,1.00124511615568,6797.01491726957,0.577551020408163,490
"ul:chicken (animal)",87,-0.30350718,-0.4575085145,-0.1527374665,1.002003867753,7695.77453792506,0.404081632653061,490
"ul:chicken (food)",88,-0.28416282,-0.439182849,-0.1284425795,0.99936719543108,6811.07081775997,0.4,490
"ul:child",89,1.26877955,1.044560145,1.494379315,1.00039509470149,6158.85378927577,0.120408163265306,490
"ul:child's own name",90,-0.71138798,-0.8581406145,-0.563240123,1.00076667082556,7355.58440744871,0.504081632653061,490
"ul:choo choo",91,-0.78564056,-0.933036851,-0.6365538615,1.001097103386,6160.24671195767,0.522448979591837,490
"ul:church",92,0.26433924,0.1025175205,0.43345376,1.00203760539533,5698.78970267921,0.277551020408163,490
"ul:clean (action)",93,-0.12985939,-0.2822082,0.0223318795,1.00047554188982,6567.09794151908,0.363265306122449,490
"ul:clean (description)",94,-0.2265616,-0.3756607645,-0.0718550579000001,1.00199649888742,6547.78161390879,0.385714285714286,490
"ul:clock",95,-0.41479674,-0.5587045055,-0.2665534665,1.00294095693948,6534.11010300331,0.430612244897959,490
"ul:close",96,-0.138209285,-0.290818199,0.01852294165,1.00165184321092,6888.92582266446,0.36530612244898,490
"ul:coat",97,-0.307720105,-0.467557529,-0.1529536725,0.999623051699708,6212.84755263782,0.406122448979592,490
"ul:cockadoodledoo",98,-0.0921742375,-0.247030745,0.060794092,1.00006224315143,5951.06087579939,0.355102040816327,490
"ul:coffee",99,0.166962895,0.01628598135,0.3281942195,1.00272528810565,6713.23505316807,0.297959183673469,490
"ul:cold",100,-0.53756847,-0.683844085,-0.386856801,1.00036184172463,5344.89682831441,0.461224489795918,490
"ul:comb (object)",101,0.0161143935,-0.1371090465,0.167152428,1.00063612035953,6792.33705887712,0.330612244897959,490
"ul:cookie",102,-0.97435545,-1.12637624,-0.8247302665,1.00207585288333,6102.71604561131,0.569387755102041,490
"ul:cow",103,-0.857133945,-1.007275495,-0.70832016,1.00101148011089,7176.58050835285,0.540816326530612,490
"ul:cracker",104,-0.88342097,-1.03106059,-0.7263881825,1.00142864629367,5999.79448942443,0.546938775510204,490
"ul:crib",105,0.276455705,0.1118011085,0.442636255,1.0016850173693,6130.6124608296,0.275510204081633,490
"ul:cry",106,-0.12306583,-0.276996696,0.0394081946499999,1.00133925711383,5668.04612339943,0.361224489795918,490
"ul:cup",107,-0.82082689,-0.9675278,-0.6669864005,1.00180670107307,6419.41292371766,0.530612244897959,490
"ul:cute",108,0.45039984,0.2867636285,0.6236702455,1.00173368535303,7361.56456130236,0.240816326530612,490
"ul:daddy",109,-2.545786,-2.762537245,-2.33970347,1.00220815950489,7444.51460342491,0.869387755102041,490
"ul:dance",110,-0.241729205,-0.392100652,-0.09006128955,1.0016683352912,8060.72292865034,0.389795918367347,490
"ul:dark",111,0.033907675,-0.120973988,0.1905676105,1.0001484924428,5341.70674132298,0.326530612244898,490
"ul:day",112,0.667399825,0.47658425,0.86625405,1.00062175427052,6623.2565479048,0.204081632653061,490
"ul:deer",113,0.399854705,0.2353047365,0.569143019,1.00001355325355,7354.44343187288,0.251020408163265,490
"ul:diaper",114,-0.76004505,-0.90888747,-0.608664622,1.00209583621792,6878.71830571692,0.516326530612245,490
"ul:dinner",115,0.097009941,-0.0582715984,0.2592511225,1.00000080024084,6239.08449044075,0.312244897959184,490
"ul:dirty",116,-0.328523935,-0.4819085165,-0.1720910175,0.99985704147742,6903.86257293038,0.410204081632653,490
"ul:dish",117,0.45197517,0.2830815665,0.6297098215,1.0001087568298,6715.07191169206,0.240816326530612,490
"ul:dog",118,-1.7075324,-1.88310974,-1.538382265,0.99962513294463,6251.02829850812,0.73469387755102,490
"ul:doll",119,-0.462701395,-0.611857306,-0.307201885,1.00075405396165,6963.95581529749,0.442857142857143,490
"ul:don't",120,0.118447575,-0.04270297105,0.2775982065,1.00059631425321,6883.5293936618,0.308163265306122,490
"ul:donkey",121,0.66075408,0.478736796,0.8554127145,1.00048466900929,6080.98589633115,0.204081632653061,490
"ul:door",122,-0.7856768,-0.931767732,-0.6364572705,1.00163188827941,6108.37995888673,0.522448979591837,490
"ul:down",123,-0.69727079,-0.843517106,-0.5407407275,1.00138451829618,6905.02767135833,0.5,490
"ul:draw",124,0.17002312,0.009531394935,0.331607313,1.00205501915487,7077.47006500274,0.297959183673469,490
"ul:drawer",125,0.432196405,0.2656141,0.6058570535,1.00005894957126,6720.75482441631,0.244897959183673,490
