"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:I",1,-0.3240958,-0.4834439095,-0.1642037795,1.00146205436002,6785.05670213236,0.378912685337727,607
"id:a",2,0.58437406,0.403696411,0.7704771385,1.00104777857718,6584.04091666953,0.240527182866557,607
"id:an",3,2.2064632,1.95253792,2.478645855,1.0021502349191,6939.44839021439,0.0757825370675453,607
"id:backyard",4,0.73879765,0.558229006,0.920165044,1.00099155811336,7157.04525188693,0.219110378912685,607
"id:couch",5,-0.41043475,-0.5828072695,-0.2461709865,1.00093567985832,8364.9398643831,0.393739703459638,607
"id:garbage",6,0.56877777,0.3922405425,0.757847206,1.00208244847568,7419.45634495817,0.242174629324547,607
"id:he",7,1.17353305,0.9793830305,1.377865255,1.00195926496992,6484.26369480813,0.166392092257002,607
"id:her",8,1.5393857,1.327947275,1.767630665,1.00143996763482,6959.52569307369,0.128500823723229,607
"id:hers",9,1.8399491,1.616692735,2.08154789,1.00203996992589,8200.16122919483,0.102141680395387,607
"id:him",10,1.5942595,1.378994905,1.819027515,1.00146044228262,7072.8135516843,0.123558484349259,607
"id:his",11,1.6311533,1.422726395,1.85734997,1.00040395403002,6020.17536675309,0.120263591433278,607
"id:it",12,0.462041625,0.28995841,0.644846991,1.00052818288688,7498.97101580548,0.257001647446458,607
"id:me",13,-0.88539778,-1.045961285,-0.7280972205,1.00020092496578,8421.46722841193,0.474464579901153,607
"id:mine",14,-1.42228855,-1.580097475,-1.264647355,1.0032753908738,8154.88483664823,0.5667215815486,607
"id:my",15,-0.184847585,-0.347569363,-0.02373973295,0.999548982304509,8036.53959022331,0.355848434925865,607
"id:noodles",16,-0.390523145,-0.555583766,-0.2210437365,1.00268459300214,7143.98273307324,0.390444810543657,607
"id:she",17,1.1646867,0.9635128745,1.36263167,1.0030096861067,7503.24911998268,0.168039538714992,607
"id:sofa",18,1.45725955,1.24645751,1.68165887,1.00156515299909,8920.31003645641,0.13673805601318,607
"id:spaghetti",19,0.0971106325,-0.0783657278,0.275906674,1.00446644424025,6730.60011577205,0.311367380560132,607
"id:them",20,1.84309725,1.6133863,2.082710245,1.00194635447943,7579.29778562172,0.102141680395387,607
"id:they",21,1.7821309,1.55376995,2.01872792,1.00030624760363,6967.61316023789,0.107084019769357,607
"id:trash",22,-0.71476001,-0.8782065415,-0.5559852505,1.00306677655594,8565.64846501702,0.444810543657331,607
"id:us",23,2.0881817,1.83815589,2.345534735,1.00208851090921,7085.89972574846,0.0840197693574959,607
"id:we",24,1.5773245,1.359753165,1.802317005,1.00042696502283,6968.13893925022,0.125205930807249,607
"id:yard",25,0.84284288,0.6566893345,1.028667345,1.00071092049865,6876.68840962592,0.205930807248764,607
"ul:1PL.POSS",26,1.84502145,1.614752435,2.072281355,0.999894353288055,7118.37603516172,0.102141680395387,607
"ul:1SG.REFL",27,1.4106804,1.20298021,1.622485085,1.00071680704167,6559.70155652639,0.14168039538715,607
"ul:2SG",28,-0.332319975,-0.490348861,-0.1740984625,1.00005663006402,8065.3707356145,0.380560131795717,607
"ul:2SG.POSS",29,1.23163465,1.034159385,1.43089466,0.999794814642872,5729.35838964589,0.159802306425041,607
"ul:2SG.REFL",30,2.2332576,1.973055275,2.51575346,1.0002576052461,6173.72041066969,0.0741350906095552,607
"ul:3PL.POSS",31,2.11165865,1.865553575,2.368286695,1.001097228668,6787.81318549843,0.0823723228995058,607
"ul:a lot",32,1.17583835,0.9821987365,1.377561185,1.00210717826357,6734.86076401931,0.166392092257002,607
"ul:about",33,2.48927035,2.220440505,2.78602607,0.999702043500016,8377.11642599807,0.0593080724876442,607
"ul:above",34,2.01878685,1.77149624,2.27484859,1.00036314260121,7273.79477610405,0.0889621087314662,607
"ul:after",35,1.2974366,1.099839865,1.502710565,1.00101534747377,8246.49274668874,0.153212520593081,607
"ul:airplane",36,-1.2882339,-1.44686195,-1.12508965,1.00271258498081,7080.27706768182,0.543657331136738,607
"ul:all",37,0.512603665,0.3349891165,0.6839313185,1.00124582514134,6106.42466685367,0.250411861614498,607
"ul:all gone",38,-1.7043266,-1.870200105,-1.542637815,1.002686547534,8993.42748281875,0.614497528830313,607
"ul:alligator",39,0.0274339225,-0.1376903905,0.1898362615,1.00175259841589,6604.36571217893,0.322899505766063,607
"ul:am",40,1.29788705,1.09790255,1.50461567,1.00202797878115,8743.20975923647,0.153212520593081,607
"ul:and",41,0.80384534,0.6226803675,0.989774421,1.00162862679837,7169.66944330425,0.210873146622735,607
"ul:animal",42,-0.527616955,-0.6935315085,-0.3633678445,1.00127758366196,7398.81824663031,0.413509060955519,607
"ul:ankle",43,1.5055637,1.29811728,1.72789125,1.00063189837516,8375.58522820886,0.131795716639209,607
"ul:another",44,1.1696324,0.978173092,1.379098845,1.00149185727832,7635.64865857972,0.166392092257002,607
"ul:ant",45,0.0234365255,-0.140332068,0.1881867775,1.00403690416193,6480.63282735948,0.322899505766063,607
"ul:any",46,1.72505495,1.498215755,1.961052155,1.00045363103029,6718.5091929862,0.112026359143328,607
"ul:apple",47,-2.36586185,-2.537067,-2.19553251,1.00078463414135,9894.77609514998,0.71993410214168,607
"ul:applesauce",48,-0.28310982,-0.445555216,-0.115524382,1.00081805816448,5929.50873579666,0.372322899505766,607
"ul:are",49,1.49131595,1.27845135,1.710300855,0.999428844690662,7014.70604591407,0.133443163097199,607
"ul:arm",50,-0.87774614,-1.03814766,-0.719786107,1.00122554391556,7613.96028944937,0.472817133443163,607
"ul:around",51,1.63277215,1.412121155,1.860141045,1.00229558264477,7851.6014927394,0.120263591433278,607
"ul:asleep",52,-0.080589353,-0.2446209655,0.08417996555,1.00051259982473,7218.13671200598,0.339373970345964,607
"ul:at",53,1.219031,1.02286008,1.424027065,1.00047209858094,6879.5174623742,0.161449752883031,607
"ul:aunt",54,0.36255557,0.188573167,0.5468904185,1.00062959152644,7667.64112790518,0.271828665568369,607
"ul:awake",55,0.18310926,0.006726151865,0.3598041745,1.00348641087954,7936.54376473597,0.298187808896211,607
"ul:away",56,0.755975655,0.573973363,0.9441247935,1.00084205910131,7913.33164696197,0.217462932454695,607
"ul:baa baa",57,-2.39739755,-2.56991825,-2.226440955,1.00276947552934,10577.1824224125,0.724876441515651,607
"ul:baby",58,-2.85429455,-3.04631255,-2.67464427,1.00042346972869,9931.22384401748,0.789126853377265,607
"ul:babysitter",59,2.08380025,1.840810835,2.33606718,1.00164563920311,6270.69962833224,0.0840197693574959,607
"ul:babysitter's name",60,-0.0474007935,-0.2146416725,0.121388024,1.00060189748003,7052.3704166139,0.334431630971993,607
"ul:back (location)",61,0.396531415,0.222828357,0.575243767,1.00100125793347,8359.55206716049,0.266886326194399,607
"ul:bad",62,0.501138685,0.3256437295,0.67634604,1.0004205908221,6279.03189244475,0.252059308072488,607
"ul:ball",63,-4.3815445,-4.65560541,-4.124179145,1.00098032166748,9212.35854816217,0.934102141680395,607
"ul:balloon",64,-1.93357955,-2.102554765,-1.76902524,1.00128607821859,9503.68467323688,0.652388797364086,607
"ul:banana",65,-2.9603649,-3.145946875,-2.778566485,1.00267151593582,10746.2846168645,0.802306425041186,607
"ul:basement",66,1.409393,1.20395117,1.624351135,1.00410893288515,6633.43292017058,0.14168039538715,607
"ul:basket",67,0.129935,-0.04101246545,0.305051033,0.999633043154841,6820.03960649383,0.306425041186161,607
"ul:bat (object)",68,0.40792899,0.2312409075,0.5818474315,1.00027745541147,6885.87467920628,0.265238879736409,607
"ul:bath",69,-2.37845335,-2.55297666,-2.201116685,1.00448286630948,10712.2042254093,0.72158154859967,607
"ul:bathroom",70,-0.332540505,-0.4900228135,-0.1716585755,1.0016314997036,7783.11379994365,0.380560131795717,607
"ul:bathtub",71,-0.71366674,-0.875958891,-0.5498378605,1.00178886417346,7525.89367570012,0.444810543657331,607
"ul:be",72,1.6718732,1.445922135,1.903537865,1.00226682624168,7970.91106558317,0.116968698517298,607
"ul:beach",73,0.619799755,0.441494265,0.8006536255,1.00204412677792,7351.93834983362,0.235584843492586,607
"ul:beads",74,0.74199116,0.5676577905,0.922214398,1.00173773941228,6141.13664579811,0.219110378912685,607
"ul:beans",75,-0.047526432,-0.217770545,0.1217879545,1.00017074301039,5973.52760990903,0.334431630971993,607
"ul:bear",76,-1.79470885,-1.95762805,-1.634881935,1.00216238086284,8745.73433729727,0.629324546952224,607
"ul:because",77,1.76434515,1.53832326,1.99425269,1.00003285722199,7098.38296944764,0.108731466227348,607
"ul:bed",78,-1.5654416,-1.73040844,-1.400813645,1.00492438774579,8881.73561469572,0.591433278418451,607
"ul:bedroom",79,0.20769505,0.03312924925,0.376335017,1.00158507852688,6987.20461769279,0.294892915980231,607
"ul:bee",80,-1.487462,-1.648924285,-1.3316596,1.00048384525495,8526.09865794293,0.57825370675453,607
"ul:before",81,1.78388755,1.570129995,2.00726176,1.00007794622501,6638.85565184288,0.107084019769357,607
"ul:behind",82,1.0866349,0.891090203,1.283020675,1.00021328443458,7558.94254976881,0.176276771004942,607
"ul:belly button",83,-1.5373165,-1.704440725,-1.375135035,1.00273912115682,8068.48547679702,0.586490939044481,607
"ul:belt",84,0.766898765,0.579946205,0.9507075485,1.00144432470497,7169.56548102759,0.215815485996705,607
"ul:bench",85,1.24834235,1.050828635,1.45448842,1.00058476996365,7849.72078162717,0.158154859967051,607
"ul:beside",86,1.99447235,1.752826145,2.255281765,1.00322740767476,6094.80621094564,0.0906095551894563,607
"ul:better",87,0.629601495,0.451871797,0.812611968,0.999750550360924,5937.02249883694,0.233937397034596,607
"ul:bib",88,-0.400710605,-0.5654512515,-0.233230812,1.00116245272498,6730.00692888865,0.392092257001647,607
"ul:bicycle",89,-1.1280321,-1.282511465,-0.966904539,1.00082960969087,6905.20257525961,0.515650741350906,607
"ul:big",90,-0.685145365,-0.8492826535,-0.5184712825,1.0008796162027,7553.39931258757,0.439868204283361,607
"ul:bird",91,-2.12626945,-2.300466485,-1.958443205,1.00090133852805,9154.90431249781,0.683690280065898,607
"ul:bite",92,-0.684881315,-0.842387878,-0.5220180065,1.00087693508115,8500.72088733303,0.439868204283361,607
"ul:black",93,-0.049828439,-0.2092384885,0.1151054835,1.00101112444971,6546.31372633388,0.334431630971993,607
