"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:I",1,-0.094955391,-0.178340962,-0.0123701812,1.00192475108807,8714.51935060885,0.324648254299114,1919
"id:backyard",2,0.281588905,0.1991076795,0.3695346005,1.00017688483769,9192.90462519307,0.249088066701407,1919
"id:couch",3,0.020154064,-0.0621421485,0.1051803305,1.00147987560487,7815.30773652859,0.300156331422616,1919
"id:her",4,0.878565455,0.7779908695,0.988646111,1.00052813988319,10105.7918931064,0.154768108389786,1919
"id:his",5,0.98933923,0.888158192,1.097198495,1.00087797243371,9096.81944663015,0.140698280354351,1919
"id:it",6,0.166847615,0.08322265045,0.250993497,1.00175542628784,7704.60128776405,0.270974465867639,1919
"id:me",7,-0.30835896,-0.385909126,-0.232465141,0.999897856727158,9976.27878691583,0.372068785825951,1919
"id:mine",8,-0.408704615,-0.485147871,-0.329700319,1.00098989872535,8475.1031677926,0.395518499218343,1919
"id:my",9,-0.013883166,-0.10038066,0.0720220112,1.00166580262598,11323.8505121059,0.30745179781136,1919
"id:noodles",10,-0.014076284,-0.09628775815,0.06795517505,1.00224668022182,8465.57680819096,0.30745179781136,1919
"id:spaghetti",11,0.0055368786,-0.07678742865,0.08871455705,1.00084983781678,10779.1882358666,0.303282959874935,1919
"id:trash",12,0.040843662,-0.0408092035,0.120133953,1.00181505562301,8476.44218590169,0.295987493486191,1919
"ul:2SG",13,-0.0606395375,-0.143946851,0.02220554795,1.00308422049438,8817.78310725345,0.31735278791037,1919
"ul:2SG.POSS",14,0.636798675,0.5410518695,0.7359094945,1.00325689028357,9408.76108877113,0.189161021365294,1919
"ul:airplane",15,-0.49552708,-0.5728068655,-0.4191609395,1.0038826648965,10795.3042575521,0.415841584158416,1919
"ul:all",16,0.180039775,0.098985643,0.262824388,1.00208482638354,8048.24196834598,0.268368942157374,1919
"ul:all gone",17,-0.732576225,-0.807832532,-0.6577740705,1.00041332126704,9571.77955229417,0.473163105784263,1919
"ul:animal",18,0.037246238,-0.04582589315,0.1194599245,1.00096820178983,9607.97017954475,0.297029702970297,1919
"ul:another",19,0.54017919,0.4497859095,0.6337593175,1.00008737600434,8540.99383490092,0.204273058884836,1919
"ul:apple",20,-0.68827105,-0.762610844,-0.610803139,1.00111468451745,8681.72474790041,0.462219906201146,1919
"ul:arm",21,-0.197413285,-0.274696089,-0.1186788075,1.00364747460168,8065.17037644868,0.3470557582074,1919
"ul:asleep",22,0.0973758805,0.01641072715,0.178868212,1.00056137722579,9952.7268952588,0.284523189161021,1919
"ul:aunt",23,0.162917265,0.0797569563,0.247241795,1.00397388206609,9160.99511759723,0.271495570609693,1919
"ul:away",24,0.3268572,0.240055902,0.417263791,1.00129812228986,8487.95866286362,0.240750390828557,1919
"ul:baa baa",25,-1.0552521,-1.1337431,-0.9803837315,0.999899182947414,9706.89849665291,0.552371026576342,1919
"ul:baby",26,-1.2555841,-1.33403449,-1.17881501,0.999826778539256,10229.0514600925,0.600312662845232,1919
"ul:babysitter",27,1.19483255,1.081575545,1.31375072,1.00058833857838,10373.0492727778,0.117248566961959,1919
"ul:babysitter's name",28,-0.105887375,-0.1868768765,-0.0285816326500001,1.00304413209067,9169.32168781474,0.32725377800938,1919
"ul:back (location)",29,0.21425999,0.128277442,0.3038122895,1.00002296824209,9828.39717543078,0.261594580510683,1919
"ul:bad",30,0.0754501915,-0.008116190115,0.1590041635,1.00282319208544,9242.6333474027,0.2892131318395,1919
"ul:ball",31,-1.77663905,-1.858255755,-1.696357945,1.00325553617433,7685.61833493238,0.715476810838979,1919
"ul:balloon",32,-1.0675124,-1.143071095,-0.9914117655,1.00158050607452,10258.5809224982,0.554976550286608,1919
"ul:banana",33,-1.19936975,-1.27590893,-1.12204764,0.999816504100919,10262.8007492632,0.58676393955185,1919
"ul:bath",34,-0.8453242,-0.918996422,-0.770624711,1.0021855192017,9733.34065858876,0.50078165711308,1919
"ul:bathroom",35,-0.0408073385,-0.124193139,0.0416304965,0.999830476106453,8148.44093246274,0.313183949973945,1919
"ul:bathtub",36,-0.335349445,-0.41504577,-0.256391242,1.00060129196304,10244.1828756228,0.378322042730589,1919
"ul:beach",37,0.25402989,0.1709177615,0.338761101,1.00127399081942,8730.72754535343,0.254299114121939,1919
"ul:beads",38,0.604548215,0.5119763675,0.6982692255,1.00022671491758,8031.53244513912,0.193850964043773,1919
"ul:bear",39,-0.74738377,-0.8251764125,-0.670948001,1.00173062056513,10435.8993936596,0.476810838978635,1919
"ul:bed",40,-0.268401085,-0.3452265095,-0.185132859,1.00126745860855,10114.6054130341,0.362688900468994,1919
"ul:bedroom",41,0.11746177,0.0366659968,0.202693014,1.00199333361052,8359.2792325296,0.280354351224596,1919
"ul:bee",42,-0.339319145,-0.417624772,-0.26025897,1.00432244326436,11135.2391997671,0.379364252214695,1919
"ul:belly button",43,-0.415517455,-0.491599321,-0.3413603275,1.00163209045582,10999.2375620267,0.397081813444502,1919
"ul:bib",44,-0.150918185,-0.2329018935,-0.0716268984500001,1.00203514768052,8310.24432349606,0.33715476810839,1919
"ul:bicycle",45,-0.24335891,-0.325368583,-0.1655608775,0.99967668451407,11391.6339986564,0.357477853048463,1919
"ul:big",46,-0.190601395,-0.2747544595,-0.1087702305,1.00080883580095,9180.02564988716,0.34549244398124,1919
"ul:bird",47,-1.0774357,-1.153365875,-1.00157474,1.00158332337937,9007.46867367449,0.557582073996873,1919
"ul:bite",48,-0.240523345,-0.32029346,-0.1622217655,1.00238096212198,9970.55881160256,0.35695674830641,1919
"ul:blanket",49,-0.404328365,-0.480420426,-0.3270519735,1.00307460076318,10019.4151486105,0.394476289734237,1919
"ul:blocks",50,-0.39508143,-0.4723659515,-0.3199056005,1.00128735698927,9776.18179797075,0.392391870766024,1919
"ul:blow",51,-0.1087768,-0.1894821925,-0.02744427085,1.00011290481942,8565.93668724895,0.327774882751433,1919
"ul:blue",52,-0.128056125,-0.206747675,-0.05029769075,1.00225416220221,8580.34319002838,0.331943720687858,1919
"ul:book",53,-1.22503995,-1.300103045,-1.149851985,1.00079603391841,10234.9368285978,0.593017196456488,1919
"ul:boots",54,-0.060510049,-0.140558993,0.02038339895,1.00014071931003,8787.90494301637,0.31735278791037,1919
"ul:bottle",55,-1.0441278,-1.11946194,-0.970936491,0.999515932248291,9106.71148053425,0.549765502866076,1919
"ul:bowl",56,-0.20534219,-0.2864237635,-0.125259665,1.00336974239039,9030.83666948098,0.349140177175612,1919
"ul:box",57,-0.19033266,-0.267786579,-0.1146616045,1.00096891045685,10389.9826084055,0.34549244398124,1919
"ul:boy",58,-0.087462111,-0.165307495,-0.00905049682500002,1.00144602621549,8630.29498669587,0.323084940072955,1919
"ul:bread",59,-0.307709715,-0.383246394,-0.231324423,1.00160589578404,11128.1940795843,0.372068785825951,1919
"ul:break",60,0.046325559,-0.03305517185,0.1268311175,1.00151872937307,7941.25915262145,0.294945284002084,1919
"ul:breakfast",61,0.0168990315,-0.06759318915,0.1035457255,1.00087364397757,8277.27648195089,0.300677436164669,1919
"ul:bring",62,0.319487605,0.229944406,0.4089126275,1.00183035858948,9932.70493704219,0.242313705054716,1919
"ul:broken",63,-0.071824261,-0.1497366095,0.00897797436499996,1.00129028211939,9960.72496674601,0.319437206878583,1919
"ul:broom",64,-0.10396113,-0.1846460675,-0.0208609245500001,1.00148323988516,10463.2515654529,0.326732673267327,1919
"ul:brother",65,0.351248265,0.261285122,0.441452629,1.00033398825061,10173.3233609568,0.236581552892131,1919
"ul:brush (object)",66,-0.31720225,-0.3945601305,-0.2363594505,1.00056050513804,10380.9689677846,0.374153204794164,1919
"ul:bubbles",67,-0.784649575,-0.861409978,-0.706561689,1.00465509496092,8523.07176609798,0.486190724335591,1919
"ul:bug",68,-0.286970845,-0.366279356,-0.2074405925,1.00131585873391,9093.3770092448,0.367378843147473,1919
"ul:bump",69,0.13952207,0.05634393945,0.2238522415,1.00270508584152,8479.26101655065,0.276185513288171,1919
"ul:bunny",70,-0.462199075,-0.5358315235,-0.38702374,1.00231569252686,9438.06291740401,0.408025013027619,1919
"ul:bus",71,-0.308953345,-0.3835693115,-0.2308844195,1.00119770291167,9311.89994067308,0.372068785825951,1919
"ul:butter",72,0.0532261515,-0.02943018755,0.1369833815,1.00410034066288,9515.12743423415,0.293381969775925,1919
"ul:butterfly",73,-0.125620225,-0.208413981,-0.04399608745,1.00257525541236,8661.93302412995,0.331422615945805,1919
"ul:button",74,-0.36655317,-0.441054123,-0.290993229,0.999785546699358,8387.04039747124,0.385617509119333,1919
"ul:bye",75,-1.93446155,-2.023352055,-1.84641666,1.0020045689236,7840.66662005328,0.746221990620115,1919
"ul:cake",76,-0.17091591,-0.249103899,-0.09250440385,1.00121604925311,8958.11095180178,0.341323606044815,1919
"ul:candy",77,-0.14492022,-0.223510075,-0.06539282645,1.00108444306469,9425.08188349776,0.33559145388223,1919
"ul:car",78,-0.81165486,-0.889516802,-0.735469252,1.00322551894626,10263.4449529746,0.492443981240229,1919
"ul:careful",79,0.198763405,0.108857141,0.2890199185,1.00042251113352,9552.77218686042,0.264721208963002,1919
"ul:carrot",80,-0.053636889,-0.1362732975,0.02866776795,1.00028391770826,9880.39832887952,0.315789473684211,1919
"ul:cat",81,-1.01266345,-1.086184825,-0.939849759,1.00196357073998,9502.59582063464,0.541948931735279,1919
"ul:cereal",82,-0.224567965,-0.305388545,-0.1453536635,1.00210995987827,8890.94618565718,0.353309015112037,1919
"ul:chair",83,-0.339581155,-0.4176782175,-0.2604670825,1.00150162813753,11164.3876080282,0.379364252214695,1919
"ul:cheek",84,-0.0215528745,-0.10375846,0.0630253631,1.00503353226119,9595.47478656632,0.30901511203752,1919
"ul:cheerios",85,-0.14820919,-0.2292574995,-0.0662307054500001,1.00543038796123,10096.0609306684,0.336112558624283,1919
"ul:cheese",86,-0.77577622,-0.850161433,-0.699393356,1.00084443418751,11125.2787096024,0.483585200625326,1919
"ul:chicken (animal)",87,-0.127074755,-0.208602488,-0.0460223074,1.00168656265257,10968.579641218,0.331422615945805,1919
"ul:chicken (food)",88,-0.15117126,-0.2311283475,-0.0699957969,1.00055290513315,9808.37313950816,0.336633663366337,1919
"ul:child",89,1.1867271,1.07804162,1.300559525,1.00043720272634,9072.35634027552,0.118290776446066,1919
"ul:child's own name",90,-0.543604435,-0.619795391,-0.4667843555,1.00156543580677,8558.04988599384,0.427305888483585,1919
"ul:choo choo",91,-0.609540205,-0.686274331,-0.5355431815,1.00295237908671,9787.72206984377,0.443460135487233,1919
"ul:church",92,0.51982438,0.429460374,0.613209195,0.999978580544191,9086.44693254808,0.207399687337155,1919
"ul:clean (action)",93,-0.0137012585,-0.09693468015,0.0688877928999999,0.999563945120446,10911.7920191155,0.30745179781136,1919
"ul:clean (description)",94,-0.0194414145,-0.1050403925,0.0686165223,1.00169114290483,8698.98044071619,0.308494007295466,1919
"ul:clock",95,-0.21741837,-0.294456017,-0.1404592335,1.00035352667122,8646.27015835196,0.351745700885878,1919
"ul:close",96,-0.0294242425,-0.109798968,0.05346388545,1.00120261934124,7962.3874917087,0.310578426263679,1919
"ul:coat",97,0.0105462535,-0.06989147315,0.0949379443,1.00132785212627,8601.98552590595,0.302240750390829,1919
"ul:cockadoodledoo",98,-0.0368046445,-0.114872296,0.04245969485,0.99972048539287,9583.78254094063,0.312141740489838,1919
"ul:coffee",99,0.10770306,0.0233790547,0.1888569655,0.999801320071439,7520.99170254231,0.282438770192809,1919
"ul:cold",100,-0.31847012,-0.3938610345,-0.240920843,0.999995350683961,9963.63109812042,0.374674309536217,1919
"ul:comb (object)",101,0.0896033505,0.007732933005,0.1722683565,1.00282057784205,10642.4088109855,0.286086503387181,1919
"ul:cookie",102,-0.827840755,-0.905002585,-0.7505121775,1.0009556520083,8971.69799047728,0.496612819176655,1919
"ul:cow",103,-0.469484275,-0.547648497,-0.395367158,1.00220383645728,9811.97572041256,0.410109431995831,1919
"ul:cracker",104,-0.74681152,-0.8252773195,-0.671608155,1.00348892969778,10363.2745752956,0.476810838978635,1919
"ul:crib",105,0.201363835,0.114717227,0.290297771,1.00026966987479,9275.76049199465,0.264200104220948,1919
"ul:cry",106,-0.0694992605,-0.1517447275,0.0121040839499999,0.999589877224241,7485.56439052574,0.318916102136529,1919
"ul:cup",107,-0.501620925,-0.5803583535,-0.4226283595,0.999825420229617,8862.00531929882,0.417404898384575,1919
"ul:cute",108,0.39567466,0.3047950445,0.483594422,1.00184628734821,10239.8376584521,0.228764981761334,1919
"ul:daddy",109,-2.80383195,-2.920321145,-2.68945211,1.00327480512707,7111.83515924782,0.876498176133403,1919
"ul:dance",110,-0.0732553635,-0.1540048005,0.00982424210499996,1.00248303846972,9027.93553283481,0.319958311620636,1919
"ul:dark",111,0.164135335,0.0789079813,0.249534918,1.00141061308667,9532.07207349777,0.271495570609693,1919
"ul:day",112,0.65279704,0.5599977315,0.745405982,1.00142559558421,9161.52215543208,0.186555497655029,1919
"ul:deer",113,0.219016945,0.1340024865,0.3066023365,1.00499425924342,8634.23805260455,0.260552371026576,1919
"ul:diaper",114,-0.645061375,-0.721656043,-0.567653379,1.00160191001944,10951.8497528164,0.451797811360083,1919
"ul:dinner",115,0.0061355307,-0.07639256195,0.0896323173499999,1.0013151111574,9658.09011040133,0.303282959874935,1919
"ul:dirty",116,-0.21787574,-0.298578796,-0.1374698175,1.00308503402811,7705.91422613903,0.351745700885878,1919
"ul:dish",117,0.329699595,0.2425235195,0.4202992515,1.00060488605649,10202.0871814973,0.240229286086503,1919
"ul:dog",118,-1.68986375,-1.775487765,-1.605543485,1.00097495104807,8472.34893364024,0.697759249609171,1919
"ul:doll",119,-0.329248455,-0.4073626305,-0.249868036,0.999500369268154,9218.26119963112,0.376758728504429,1919
"ul:don't",120,0.025106758,-0.0564753814,0.107983569,1.00062098525486,7697.78507346753,0.29911412193851,1919
"ul:donkey",121,0.454863665,0.365114871,0.545578796,1.00286408760988,7663.1158942974,0.218342886920271,1919
"ul:door",122,-0.47495909,-0.5519651655,-0.3989455005,1.00022864901281,11191.9177565836,0.411151641479937,1919
"ul:down",123,-0.612995955,-0.6881369325,-0.5337511565,1.00039350171827,9929.26152643526,0.443981240229286,1919
"ul:draw",124,0.165412905,0.080679354,0.251282406,1.00196805934303,8535.50546321113,0.270974465867639,1919
"ul:drawer",125,0.3912011,0.300379066,0.478132851,1.00118862835972,8958.66869927106,0.229286086503387,1919
"ul:dress (object)",126,0.17981267,0.0976038161,0.25983488,1.00138340350013,11285.0858203099,0.268368942157374,1919
"ul:drink (action)",127,-0.32601411,-0.4031032445,-0.24548359,1.00260155037329,10188.0227051733,0.376237623762376,1919
"ul:drink (beverage)",128,-0.438583415,-0.51315829,-0.360967211,1.00092235838472,11108.4296699776,0.402292860865034,1919
"ul:drive",129,0.0917066785,0.007714388935,0.170965235,1.00108785710285,8844.32952593928,0.286086503387181,1919
"ul:dry (description)",130,0.175018435,0.0919673901,0.261306708,1.00079101226608,9073.1469929717,0.26941115164148,1919
"ul:duck",131,-1.1260406,-1.20667618,-1.048407535,1.00479575803012,11582.5846363835,0.569567483064096,1919
"ul:ear",132,-0.57438776,-0.6507659965,-0.499032606,1.00100750171278,9637.84175601251,0.435122459614383,1919
"ul:eat",133,-0.342212515,-0.420600583,-0.262698819,1.00124075381102,9918.09884729659,0.379885356956748,1919
"ul:egg",134,-0.19616943,-0.275362743,-0.1195074195,1.00011750635634,9766.3300977071,0.3470557582074,1919
"ul:elephant",135,-0.16663214,-0.2466487555,-0.08539995425,1.00138338991073,7778.23353249226,0.340281396560709,1919
"ul:empty",136,0.27082804,0.185546613,0.358724171,1.00210232989627,8077.75365287428,0.25117248566962,1919
"ul:eye",137,-0.905429475,-0.9864808205,-0.825875855,1.00012164172526,9141.41829310669,0.515893694632621,1919
"ul:face",138,-0.0219032125,-0.100924644,0.05743884205,1.00184148672953,8702.49995020468,0.30901511203752,1919
"ul:fall",139,-0.077292622,-0.159429084,0.00430274253999999,1.0004187256729,9890.91443457698,0.321000521104742,1919
"ul:fast",140,0.20983901,0.1245122395,0.2935638895,1.00064088585218,9563.59521076537,0.262636789994789,1919
"ul:feed",141,0.29522922,0.2076998575,0.3860593215,1.00148041524887,9204.92340418968,0.246482542991141,1919
"ul:fine",142,0.972906865,0.866350089,1.080127615,1.00124690027684,9356.47226649826,0.142782699322564,1919
"ul:finger",143,-0.092798098,-0.1744944415,-0.01249609235,1.00094830253429,8899.01956859531,0.324127149557061,1919
"ul:finish",144,0.510816895,0.4211680185,0.605312751,1.00007025978962,8645.80674329357,0.208963001563314,1919
"ul:firetruck",145,0.0066464016,-0.0759745459,0.0870935014999999,1.00090231267269,8359.44454640151,0.303282959874935,1919
"ul:fish (animal)",146,-0.69133229,-0.767015661,-0.6141344195,1.00174635852718,9352.36048206783,0.463262115685253,1919
"ul:fish (food)",147,-0.250254615,-0.3296221245,-0.1692073115,1.00151955017,9154.20272463586,0.359041167274622,1919
"ul:flower",148,-0.42650565,-0.50565733,-0.349386678,1.00260159867764,9975.05964490698,0.399687337154768,1919
"ul:food",149,-0.044116719,-0.1266343815,0.03653762895,1.0017834569246,8833.71998789442,0.313705054715998,1919
"ul:foot",150,-0.384830145,-0.4607409665,-0.3084573705,0.9999877171029,10714.9034469263,0.389786347055758,1919
"ul:fork",151,-0.137695975,-0.2183161,-0.0559877636,1.00159270280935,9403.6366826045,0.334028139656071,1919
"ul:frog",152,-0.20239785,-0.2827106355,-0.1227234055,1.00119128628248,9098.48615248922,0.348097967691506,1919
