"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:akebrett",1,-0.185946715,-0.2393847035,-0.131610447,0.999810808534773,8492.64067212422,0.448088779284834,4055
"id:at",2,1.2879072,1.21871579,1.358285295,1.00090372838908,8133.98803818374,0.157829839704069,4055
"id:badebasseng",3,0.410470775,0.35671086,0.466457837,1.0013075597995,6218.2362368734,0.309741060419235,4055
"id:bak",4,0.011564874,-0.04025812,0.0634919237499999,1.00028911328486,8782.71063469629,0.380503144654088,4770
"id:bestefar",5,-0.39106951,-0.438060569,-0.342111371,1.00145394236352,8712.25557469057,0.476939203354298,4770
"id:bestemor",6,-0.318686125,-0.3670506285,-0.2702298965,1.00050134013506,8923.60772582917,0.459329140461216,4770
"id:bli",7,0.504468565,0.4465735165,0.5606725125,1.00110387285899,6998.22353872717,0.290258939580764,4055
"id:blyant",8,0.0381045275,-0.0152376197,0.089036792,1.0015962717584,8637.21724776547,0.394081381011097,4055
"id:boks",9,-0.313980405,-0.365741853,-0.261322745,1.00214557892806,7416.47890148227,0.479654747225647,4055
"id:bort",10,0.198551585,0.146417889,0.251442303,1.00134559682727,7955.72491699313,0.338155136268344,4770
"id:borte",11,-1.3280531,-1.386764655,-1.269965765,0.999929956897124,7011.08877244586,0.716152897657213,4055
"id:bra",12,-0.0541309305,-0.1024162485,-0.00703591775000002,1.00244098115448,8085.19517216063,0.39601677148847,4770
"id:burde",13,2.97421235,2.83410803,3.11673998,0.999662628326438,8206.7601719816,0.0330456226880395,4055
"id:bør",14,2.9919562,2.848320555,3.138377635,1.0013229038501,7512.27856006446,0.0325524044389642,4055
"id:de",15,0.87852061,0.813401264,0.9431277045,1.00110946274725,7040.36468196115,0.219975339087546,4055
"id:deg",16,0.141115395,0.08826045145,0.196806159,1.00043770565296,10191.0514707457,0.369667077681874,4055
"id:dem",17,1.37155295,1.299029065,1.44349862,1.00049968298719,6515.79418611654,0.146979038224414,4055
"id:den",18,-0.889213365,-0.9383145385,-0.839979083,0.999643091491424,9703.76591365377,0.59769392033543,4770
"id:denne",19,-0.179536205,-0.228361984,-0.13026244,1.00244195239583,8922.93772172238,0.425576519916143,4770
"id:det",20,-0.121019865,-0.172159837,-0.0700144584,1.00015448323925,7391.40489601458,0.411530398322851,4770
"id:dette",21,0.78279818,0.726419194,0.8420645445,1.00068768946551,7388.6090582889,0.223060796645702,4770
"id:du",22,-0.021463648,-0.07221979065,0.02751058745,1.00171893262428,9059.42377479634,0.388259958071279,4770
"id:dyne",23,-0.746267635,-0.7951187415,-0.696609443,1.00192144050115,8367.30579799046,0.563522012578616,4770
"id:dårlig",24,0.81036087,0.750615181,0.870111907,1.00053845540066,7375.54595120255,0.231812577065351,4055
"id:ei",25,1.71666405,1.637037255,1.800120055,1.00006203899971,8550.65391359076,0.108754623921085,4055
"id:elske",26,1.10726155,1.043425115,1.172228065,1.00031874962336,6888.21323272825,0.172327044025157,4770
"id:en",27,0.12831719,0.0751221053,0.182841742,1.00092779225874,7061.0917226501,0.372872996300863,4055
"id:eske",28,0.252256335,0.199864999,0.3063865775,1.00094790187583,7299.592465467,0.326415094339623,4770
"id:etter",29,0.750846905,0.691124704,0.8132155635,0.999505053995854,7935.97153387896,0.242416769420469,4055
"id:etterpå",30,-0.26795586,-0.3216985435,-0.2148867035,1.00255556252422,8272.21134411595,0.468310727496917,4055
