"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:あそこ",1,1.09871525,0.612600936,1.61110722,1.00034460143664,4801.23691016098,0.0657439446366782,289
"id:あっ",2,-1.7847817,-2.08450783,-1.47217673,1.00115575678366,5766.39135180616,0.242214532871972,289
"id:あった（見つけた時に）",3,-2.5550948,-2.840614195,-2.27576934,0.999621356301227,6525.69845869302,0.328719723183391,289
"id:あっち",4,-1.29698455,-1.636730585,-0.9576593585,1.00000850322596,5418.37496877279,0.197231833910035,289
"id:あのね",5,1.3025146,0.8035728015,1.85200282,1.00127338939091,4680.48822153118,0.0588235294117647,289
"id:あれ",6,0.029380834,-0.3908682535,0.4691332765,1.00009449290513,5276.79865247448,0.110726643598616,289
"id:あれっ・あら",7,-0.100930225,-0.513812619,0.32932776,1.00064054126366,5121.33140397164,0.117647058823529,289
"id:いい",8,0.32364387,-0.114520593,0.7863403655,1.00102555792754,5545.1747207011,0.0968858131487889,289
"id:いただきます",9,-1.2019948,-1.52440417,-0.86878779,1.00222690136875,5487.44510616534,0.190311418685121,289
"id:いってらっしゃい",10,-0.68955774,-1.048295335,-0.305261062,1.00087096215731,4815.44546877115,0.152249134948097,289
"id:いや",11,-1.74953925,-2.059634585,-1.428844605,1.00083955507934,5656.5181160989,0.238754325259516,289
"id:いる（居る）",12,-0.229106475,-0.624788778,0.1871197955,1.00134209754053,4835.1084412752,0.124567474048443,289
"id:ううん（打ち消し）",13,0.105816015,-0.324519434,0.548484998499999,1.00278736658073,5051.04218054597,0.107266435986159,289
"id:うどん",14,-0.745697845,-1.10376585,-0.3613261945,1.00209245627621,5195.22448870063,0.155709342560554,289
"id:うん（返事として）",15,-1.91914,-2.21887906,-1.618089415,0.999494788750591,5943.78188573493,0.256055363321799,289
"id:えっと・ええと",16,0.48051226,0.0276225331,0.9582009405,1.00053788307263,4694.21900338099,0.0899653979238754,289
"id:おいで",17,-0.52289189,-0.8968417545,-0.125114093,0.999824301061096,5353.00761088929,0.141868512110727,289
"id:おうち",18,-0.29708452,-0.676915945,0.114224852,1.00191617695954,4406.44845406281,0.1280276816609,289
"id:おこる（怒る）",19,1.2111982,0.716170752,1.752574545,1.00127560296218,4792.2980356754,0.0622837370242214,289
"id:おしまい",20,-0.47170606,-0.8373393565,-0.0799301895000002,1.00226753184632,5846.96880370666,0.13840830449827,289
"id:おそと",21,0.10903283,-0.3200348145,0.535746871,1.00166743482518,4609.50838771957,0.107266435986159,289
"id:おちる（落ちる）",22,-0.581207965,-0.9335718625,-0.1950337635,1.00086579675966,5089.7971809837,0.145328719723183,289
"id:おてて（お手々）",23,-1.2857768,-1.613872875,-0.9449475895,1.00135161456899,4912.71169810671,0.197231833910035,289
"id:おにぎり・おむすび",24,-0.28954973,-0.692294636,0.1286563785,0.999517372339219,5107.00280648178,0.1280276816609,289
"id:おふろ（入浴）",25,-0.16425774,-0.5758080135,0.262088125,1.00069633539713,5066.02752280354,0.121107266435986,289
"id:おふろ（風呂場）",26,-0.095818175,-0.49505845,0.325120119,1.00103610426823,4336.64166369933,0.117647058823529,289
"id:おんぶ",27,0.111254005,-0.3341994375,0.5638705655,1.00446578186315,5007.11903366087,0.107266435986159,289
"id:お店",28,0.905195595,0.44137319,1.403683855,0.999749367198798,4302.27465226759,0.0726643598615917,289
"id:お母さん",29,-1.16498095,-1.490308315,-0.822283544,1.00069252187878,4868.84338476443,0.186851211072664,289
