"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:あそこ",1,0.49758755,0.150963243,0.8688430345,1.00062344992132,5969.08252654753,0.0657439446366782,289
"id:あっ",2,-0.90195967,-1.123040415,-0.6722757985,1.00111762608748,7401.99051066594,0.242214532871972,289
"id:あった（見つけた時に）",3,-1.3200702,-1.534191065,-1.1161969,1.00010440964713,8034.70578185505,0.328719723183391,289
"id:あっち",4,-0.64188344,-0.8844043545,-0.4018933885,1.00064161468684,6268.97029405563,0.197231833910035,289
"id:あのね",5,0.59092086,0.2496897895,0.973299692,1.00038526493655,5352.73368990514,0.0588235294117647,289
"id:あれ",6,0.0001082449215,-0.273692118,0.297588845,0.999859441695027,6547.56187225451,0.110726643598616,289
"id:あれっ・あら",7,-0.060291986,-0.3409384205,0.2288421255,1.00102926679674,5500.11468474406,0.117647058823529,289
"id:いい",8,0.140365165,-0.1527357905,0.4409037665,1.00027925750619,6783.1210607949,0.0968858131487889,289
"id:いただきます",9,-0.60183596,-0.842525922,-0.3563526315,1.00075469108364,6352.2177685755,0.190311418685121,289
"id:いってらっしゃい",10,-0.339152115,-0.606526539,-0.0620862046000001,1.00140458944528,6268.04495505622,0.152249134948097,289
"id:いや",11,-0.882918205,-1.111561715,-0.6526960315,1.00214585456679,9296.29467220964,0.238754325259516,289
"id:いる（居る）",12,-0.116847625,-0.394849387,0.178612197,1.0022960273537,6698.62793058889,0.124567474048443,289
"id:ううん（打ち消し）",13,0.0338700275,-0.2577757545,0.338474001,1.00119964799334,6380.52720643558,0.107266435986159,289
"id:うどん",14,-0.362432445,-0.6152324665,-0.09662196065,1.00167896393955,5650.39391657174,0.155709342560554,289
"id:うん（返事として）",15,-0.973551255,-1.184286045,-0.756415676,1.00094906849989,6716.2490672362,0.256055363321799,289
"id:えっと・ええと",16,0.209437015,-0.0975919928,0.537264899,1.00044327604081,6073.59003916894,0.0899653979238754,289
"id:おいで",17,-0.26180239,-0.5171789285,0.0123667778999999,1.00068052922286,6145.72706381025,0.141868512110727,289
"id:おうち",18,-0.148954005,-0.4199578955,0.143602889,1.00093197409543,5680.83629940197,0.1280276816609,289
"id:おこる（怒る）",19,0.545361295,0.1955531175,0.9226035355,1.00283890780771,6620.86256632351,0.0622837370242214,289
"id:おしまい",20,-0.22701534,-0.4921693285,0.0586886628499999,1.00133321609564,5579.23849247796,0.13840830449827,289
"id:おそと",21,0.0351016145,-0.245292996,0.343307192,1.00000381383775,6146.35343101337,0.107266435986159,289
"id:おちる（落ちる）",22,-0.28651753,-0.541727592,-0.00918858272500006,1.00126655464286,6133.39426065638,0.145328719723183,289
"id:おてて（お手々）",23,-0.644776345,-0.885052596,-0.3993912095,1.00269831454748,6231.36323122947,0.197231833910035,289
"id:おにぎり・おむすび",24,-0.145509825,-0.415612501,0.1390240475,1.00059159042184,7141.64660421203,0.1280276816609,289
"id:おふろ（入浴）",25,-0.08789928,-0.368198829,0.2029561895,1.00242521089487,6266.38219932734,0.121107266435986,289
"id:おふろ（風呂場）",26,-0.0587372085,-0.3474598315,0.2435758625,1.00162090005222,6180.24438780643,0.117647058823529,289
"id:おんぶ",27,0.030512912,-0.251390728,0.352156216,0.999724001430424,6113.60688494098,0.107266435986159,289
"id:お店",28,0.40418164,0.0745123734,0.764438881999999,0.999598833130572,6810.88440037396,0.0726643598615917,289
"id:お母さん",29,-0.58029731,-0.8086086955,-0.330411856,1.00077974671236,6306.62069620245,0.186851211072664,289
"id:お父さん",30,-0.46470805,-0.717810255,-0.1993872175,1.00050528438033,6963.00446009451,0.169550173010381,289
"id:かえる（帰る）",31,-0.089648468,-0.364060209,0.19267155,1.00097872747003,5991.50954508167,0.121107266435986,289
"id:きょうだいの名前",32,-0.14875001,-0.415008545,0.137562408,1.00256438770616,6619.55767188725,0.1280276816609,289
"id:きれいきれい",33,-0.14911725,-0.4131087895,0.13111817,1.00167786176112,7040.11267641147,0.1280276816609,289
"id:くつ下",34,-0.63970286,-0.8716542845,-0.407766271,1.00135431379348,5667.62162629796,0.197231833910035,289
"id:ぐるぐる",35,-0.229783245,-0.5029493755,0.0365454725499998,0.999750854696124,5936.90931586921,0.13840830449827,289
"id:ここ",36,-0.23109831,-0.4956801055,0.0487398114499999,1.00008999450437,6392.55035583078,0.13840830449827,289
"id:こっち",37,-0.340611075,-0.5927051085,-0.0811914248500001,1.00027042152563,5801.66429410634,0.152249134948097,289
"id:これ",38,-0.553907765,-0.7945119835,-0.306700197,1.00142537806032,6111.3679016689,0.183391003460208,289
"id:ころぶ",39,0.289993285,-0.0314828267,0.6240506,1.00023639873265,5954.87429065741,0.0830449826989619,289
"id:こんど",40,0.361357675,0.038803836,0.720747584,1.00022154947894,6324.00178354192,0.0761245674740484,289
"id:こんにちは",41,0.001330789,-0.273984333,0.299697294,1.00170226455596,5945.82388707189,0.110726643598616,289
"id:ごちそうさま",42,-0.6401327,-0.87766083,-0.3834036,1.00142340013313,6274.24940772082,0.197231833910035,289
